Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_5:Line_1_5),RLGC1[1 2] - (Line_1_5:Line_2_6),RLGC1[1 3] - (Line_1_5:Line_3_7),RLGC1[1 4] - (Line_1_5:Line_4_8),RLGC1[2 2] - (Line_2_6:Line_2_6),RLGC1[2 3] - (Line_2_6:Line_3_7),RLGC1[2 4] - (Line_2_6:Line_4_8),RLGC1[3 3] - (Line_3_7:Line_3_7),RLGC1[3 4] - (Line_3_7:Line_4_8),RLGC1[4 4] - (Line_4_8:Line_4_8)
1.56e+10,Inductance,2.10374e-09,7.9038e-10,2.59244e-10,1.5224e-10,2.08861e-09,4.99691e-10,2.59233e-10,2.08823e-09,7.90607e-10,2.10598e-09
1.56e+10,Conductance,0.000647668,-0.000113439,-1.89883e-06,-2.96923e-06,0.000648056,-4.86142e-05,-1.90955e-06,0.000648216,-0.00011363,0.000646413
1.56e+10,Capacitance,4.18543e-13,-1.04225e-13,-4.5737e-15,-2.39302e-15,4.26133e-13,-4.9656e-14,-4.55559e-15,4.26273e-13,-1.04245e-13,4.17854e-13
1.57e+10,Resistance,0.530928,0.0714135,0.0475071,0.0354419,0.541071,0.0949394,0.0482313,0.54159,0.0709403,0.510772
1.57e+10,Inductance,2.10409e-09,7.90719e-10,2.59529e-10,1.52493e-10,2.08892e-09,4.9999e-10,2.59517e-10,2.08854e-09,7.90945e-10,2.10634e-09
1.57e+10,Conductance,0.00065161,-0.000114126,-1.96017e-06,-3.04424e-06,0.000651996,-4.88889e-05,-1.9705e-06,0.000652165,-0.000114319,0.000650346
1.57e+10,Capacitance,4.18522e-13,-1.04225e-13,-4.58937e-15,-2.41359e-15,4.2612e-13,-4.96569e-14,-4.57122e-15,4.26259e-13,-1.04245e-13,4.17833e-13
1.58e+10,Resistance,0.533631,0.0723769,0.0480967,0.0357943,0.543824,0.0959719,0.0488259,0.544316,0.0718981,0.513408
1.58e+10,Inductance,2.10445e-09,7.91057e-10,2.59812e-10,1.52745e-10,2.08923e-09,5.00288e-10,2.59801e-10,2.08886e-09,7.91284e-10,2.1067e-09
1.58e+10,Conductance,0.000655548,-0.000114813,-2.02296e-06,-3.12049e-06,0.000655935,-4.91636e-05,-2.03286e-06,0.000656112,-0.000115009,0.000654275
1.58e+10,Capacitance,4.18501e-13,-1.04225e-13,-4.6051e-15,-2.4342e-15,4.26106e-13,-4.96579e-14,-4.58691e-15,4.26245e-13,-1.04246e-13,4.17812e-13
1.59e+10,Resistance,0.536342,0.0733416,0.0486808,0.0361374,0.546574,0.0969995,0.0494143,0.547037,0.0728548,0.516048
1.59e+10,Inductance,2.10481e-09,7.91395e-10,2.60096e-10,1.52996e-10,2.08955e-09,5.00586e-10,2.60084e-10,2.08917e-09,7.91622e-10,2.10706e-09
1.59e+10,Conductance,0.000659483,-0.000115499,-2.08563e-06,-3.19657e-06,0.000659872,-4.94368e-05,-2.09505e-06,0.000660058,-0.000115697,0.000658201
1.59e+10,Capacitance,4.18481e-13,-1.04226e-13,-4.6209e-15,-2.45485e-15,4.26093e-13,-4.96589e-14,-4.60267e-15,4.26232e-13,-1.04246e-13,4.17791e-13
1.6e+10,Resistance,0.539085,0.0743371,0.0492898,0.0364979,0.549354,0.098057,0.0500275,0.549788,0.0738422,0.518722
1.6e+10,Inductance,2.10517e-09,7.91733e-10,2.60378e-10,1.53246e-10,2.08986e-09,5.00883e-10,2.60367e-10,2.08949e-09,7.9196e-10,2.10742e-09
1.6e+10,Conductance,0.000663413,-0.000116186,-2.15077e-06,-3.27466e-06,0.000663805,-4.97114e-05,-2.15967e-06,0.000664,-0.000116386,0.000662123
1.6e+10,Capacitance,4.1846e-13,-1.04227e-13,-4.63674e-15,-2.47552e-15,4.2608e-13,-4.96598e-14,-4.61847e-15,4.26219e-13,-1.04247e-13,4.17771e-13
1.61e+10,Resistance,0.54184,0.0753399,0.0499011,0.0368569,0.552138,0.0991179,0.0506428,0.552545,0.0748383,0.521409
1.61e+10,Inductance,2.10553e-09,7.92071e-10,2.60661e-10,1.53495e-10,2.09017e-09,5.01179e-10,2.60649e-10,2.0898e-09,7.92298e-10,2.10778e-09
1.61e+10,Conductance,0.00066734,-0.000116873,-2.21652e-06,-3.35332e-06,0.000667737,-4.99852e-05,-2.22485e-06,0.00066794,-0.000117075,0.00066604
1.61e+10,Capacitance,4.1844e-13,-1.04227e-13,-4.65264e-15,-2.49623e-15,4.26067e-13,-4.96608e-14,-4.63433e-15,4.26206e-13,-1.04247e-13,4.17751e-13
1.62e+10,Resistance,0.544605,0.0763496,0.0505154,0.0372152,0.554925,0.100184,0.051263,0.555311,0.0758469,0.524113
1.62e+10,Inductance,2.10589e-09,7.92409e-10,2.60942e-10,1.53743e-10,2.09049e-09,5.01475e-10,2.60931e-10,2.09012e-09,7.92636e-10,2.10814e-09
1.62e+10,Conductance,0.000671263,-0.000117559,-2.28291e-06,-3.43246e-06,0.000671667,-5.02585e-05,-2.29094e-06,0.000671878,-0.000117764,0.000669954
1.62e+10,Capacitance,4.1842e-13,-1.04228e-13,-4.66859e-15,-2.51697e-15,4.26055e-13,-4.96618e-14,-4.65025e-15,4.26193e-13,-1.04248e-13,4.1773e-13
1.63e+10,Resistance,0.547395,0.0773806,0.0511416,0.0375792,0.557729,0.101263,0.0518924,0.558086,0.0768669,0.526831
1.63e+10,Inductance,2.10625e-09,7.92746e-10,2.61223e-10,1.5399e-10,2.0908e-09,5.0177e-10,2.61211e-10,2.09043e-09,7.92974e-10,2.1085e-09
1.63e+10,Conductance,0.000675182,-0.000118246,-2.35077e-06,-3.51278e-06,0.000675594,-5.0532e-05,-2.35815e-06,0.000675814,-0.000118452,0.000673865
1.63e+10,Capacitance,4.184e-13,-1.04229e-13,-4.6846e-15,-2.53772e-15,4.26042e-13,-4.96629e-14,-4.66622e-15,4.2618e-13,-1.04249e-13,4.17711e-13
1.64e+10,Resistance,0.550194,0.0784166,0.05177,0.037942,0.560535,0.102347,0.052526,0.560869,0.0778998,0.529567
1.64e+10,Inductance,2.10661e-09,7.93084e-10,2.61503e-10,1.54237e-10,2.09111e-09,5.02065e-10,2.61492e-10,2.09074e-09,7.93312e-10,2.10886e-09
1.64e+10,Conductance,0.000679098,-0.000118932,-2.41921e-06,-3.59358e-06,0.00067952,-5.08051e-05,-2.4262e-06,0.000679747,-0.000119141,0.000677772
1.64e+10,Capacitance,4.1838e-13,-1.0423e-13,-4.70066e-15,-2.55851e-15,4.2603e-13,-4.96639e-14,-4.68224e-15,4.26168e-13,-1.04249e-13,4.17691e-13
1.65e+10,Resistance,0.55301,0.0794671,0.0524061,0.0383074,0.563351,0.10344,0.0531665,0.563661,0.078944,0.532317
1.65e+10,Inductance,2.10697e-09,7.93421e-10,2.61783e-10,1.54482e-10,2.09143e-09,5.02359e-10,2.61771e-10,2.09106e-09,7.93649e-10,2.10922e-09
1.65e+10,Conductance,0.00068301,-0.000119619,-2.48876e-06,-3.67523e-06,0.000683444,-5.10781e-05,-2.49527e-06,0.000683678,-0.000119829,0.000681675
1.65e+10,Capacitance,4.1836e-13,-1.04231e-13,-4.71677e-15,-2.57931e-15,4.26019e-13,-4.9665e-14,-4.69831e-15,4.26156e-13,-1.0425e-13,4.17671e-13
1.66e+10,Resistance,0.55584,0.0805294,0.0530491,0.0386747,0.566175,0.104542,0.0538137,0.566463,0.0800009,0.535082
1.66e+10,Inductance,2.10733e-09,7.93758e-10,2.62062e-10,1.54727e-10,2.09174e-09,5.02653e-10,2.6205e-10,2.09137e-09,7.93987e-10,2.10958e-09
1.66e+10,Conductance,0.000686919,-0.000120305,-2.55941e-06,-3.75766e-06,0.000687365,-5.13512e-05,-2.56536e-06,0.000687607,-0.000120517,0.000685574
1.66e+10,Capacitance,4.18341e-13,-1.04231e-13,-4.73292e-15,-2.60013e-15,4.26007e-13,-4.9666e-14,-4.71442e-15,4.26144e-13,-1.04251e-13,4.17652e-13
1.67e+10,Resistance,0.55868,0.0815987,0.0536969,0.039044,0.569003,0.105651,0.054468,0.569275,0.0810733,0.537866
1.67e+10,Inductance,2.1077e-09,7.94095e-10,2.62341e-10,1.5497e-10,2.09205e-09,5.02946e-10,2.62329e-10,2.09169e-09,7.94324e-10,2.10995e-09
1.67e+10,Conductance,0.000690824,-0.000120991,-2.63091e-06,-3.84095e-06,0.000691285,-5.1624e-05,-2.6366e-06,0.000691533,-0.000121206,0.00068947
1.67e+10,Capacitance,4.18322e-13,-1.04232e-13,-4.74913e-15,-2.62096e-15,4.25996e-13,-4.96671e-14,-4.73059e-15,4.26132e-13,-1.04252e-13,4.17632e-13
1.68e+10,Resistance,0.561533,0.0826793,0.0543508,0.0394153,0.571837,0.106767,0.0551291,0.572095,0.0821585,0.540666
1.68e+10,Inductance,2.10806e-09,7.94432e-10,2.62618e-10,1.55213e-10,2.09236e-09,5.03239e-10,2.62607e-10,2.092e-09,7.94661e-10,2.11031e-09
1.68e+10,Conductance,0.000694726,-0.000121677,-2.7034e-06,-3.92503e-06,0.000695202,-5.18969e-05,-2.70894e-06,0.000695457,-0.000121895,0.000693361
1.68e+10,Capacitance,4.18302e-13,-1.04234e-13,-4.76538e-15,-2.64181e-15,4.25985e-13,-4.96683e-14,-4.7468e-15,4.26121e-13,-1.04253e-13,4.17613e-13
1.69e+10,Resistance,0.564414,0.0837837,0.055014,0.0397874,0.574688,0.10789,0.0557914,0.574912,0.0832405,0.543463
1.69e+10,Inductance,2.10842e-09,7.94769e-10,2.62896e-10,1.55455e-10,2.09268e-09,5.03531e-10,2.62884e-10,2.09231e-09,7.94998e-10,2.11067e-09
1.69e+10,Conductance,0.000698623,-0.000122364,-2.77735e-06,-4.00985e-06,0.000699117,-5.21698e-05,-2.78176e-06,0.00069938,-0.000122582,0.000697251
1.69e+10,Capacitance,4.18283e-13,-1.04235e-13,-4.78168e-15,-2.66267e-15,4.25974e-13,-4.96694e-14,-4.76306e-15,4.2611e-13,-1.04254e-13,4.17594e-13
1.7e+10,Resistance,0.567304,0.0848945,0.0556811,0.0401636,0.57754,0.109019,0.0564627,0.577737,0.08434,0.546283
1.7e+10,Inductance,2.10878e-09,7.95106e-10,2.63172e-10,1.55695e-10,2.09299e-09,5.03823e-10,2.63161e-10,2.09263e-09,7.95335e-10,2.11104e-09
1.7e+10,Conductance,0.000702517,-0.000123051,-2.85204e-06,-4.09587e-06,0.00070303,-5.24423e-05,-2.85604e-06,0.000703301,-0.00012327,0.000701136
1.7e+10,Capacitance,4.18265e-13,-1.04236e-13,-4.79801e-15,-2.68354e-15,4.25963e-13,-4.96706e-14,-4.77936e-15,4.26099e-13,-1.04255e-13,4.17575e-13
1.71e+10,Resistance,0.570202,0.0860141,0.0563528,0.0405388,0.580399,0.110156,0.0571392,0.580571,0.085451,0.549115
1.71e+10,Inductance,2.10915e-09,7.95443e-10,2.63448e-10,1.55935e-10,2.0933e-09,5.04114e-10,2.63436e-10,2.09294e-09,7.95672e-10,2.1114e-09
1.71e+10,Conductance,0.000706407,-0.000123737,-2.92761e-06,-4.18225e-06,0.000706941,-5.27152e-05,-2.93132e-06,0.000707219,-0.000123958,0.000705018
1.71e+10,Capacitance,4.18246e-13,-1.04237e-13,-4.81439e-15,-2.70442e-15,4.25952e-13,-4.96718e-14,-4.7957e-15,4.26088e-13,-1.04256e-13,4.17557e-13
1.72e+10,Resistance,0.573107,0.0871387,0.0570312,0.0409118,0.583259,0.111302,0.0578182,0.583421,0.0865751,0.551957
1.72e+10,Inductance,2.10951e-09,7.95779e-10,2.63723e-10,1.56174e-10,2.09361e-09,5.04405e-10,2.63712e-10,2.09326e-09,7.96009e-10,2.11176e-09
1.72e+10,Conductance,0.000710295,-0.000124423,-3.00463e-06,-4.26884e-06,0.000710851,-5.29887e-05,-3.00703e-06,0.000711134,-0.000124646,0.000708897
1.72e+10,Capacitance,4.18227e-13,-1.04238e-13,-4.83082e-15,-2.7253e-15,4.25942e-13,-4.9673e-14,-4.81208e-15,4.26077e-13,-1.04257e-13,4.17538e-13
1.73e+10,Resistance,0.576033,0.0882794,0.0577119,0.0412934,0.586125,0.112445,0.0585065,0.586259,0.0877055,0.554818
1.73e+10,Inductance,2.10988e-09,7.96116e-10,2.63998e-10,1.56412e-10,2.09393e-09,5.04695e-10,2.63986e-10,2.09357e-09,7.96346e-10,2.11213e-09
1.73e+10,Conductance,0.000714178,-0.00012511,-3.08198e-06,-4.35758e-06,0.000714758,-5.32609e-05,-3.08469e-06,0.000715049,-0.000125333,0.00071277
1.73e+10,Capacitance,4.18209e-13,-1.0424e-13,-4.84728e-15,-2.74618e-15,4.25932e-13,-4.96743e-14,-4.82851e-15,4.26067e-13,-1.04259e-13,4.1752e-13
1.74e+10,Resistance,0.57896,0.0894266,0.0584,0.0416605,0.589001,0.113607,0.0591908,0.589127,0.0888492,0.557676
1.74e+10,Inductance,2.11024e-09,7.96452e-10,2.64272e-10,1.56648e-10,2.09424e-09,5.04985e-10,2.6426e-10,2.09389e-09,7.96683e-10,2.11249e-09
1.74e+10,Conductance,0.000718059,-0.000125796,-3.16102e-06,-4.44433e-06,0.000718663,-5.35354e-05,-3.16166e-06,0.000718958,-0.000126022,0.000716644
1.74e+10,Capacitance,4.1819e-13,-1.04241e-13,-4.86377e-15,-2.76707e-15,4.25922e-13,-4.96756e-14,-4.84497e-15,4.26057e-13,-1.0426e-13,4.17501e-13
1.75e+10,Resistance,0.581901,0.0905847,0.0590861,0.0420421,0.59188,0.114763,0.059892,0.591973,0.0900001,0.560563
1.75e+10,Inductance,2.11061e-09,7.96789e-10,2.64545e-10,1.56884e-10,2.09455e-09,5.05275e-10,2.64534e-10,2.0942e-09,7.9702e-10,2.11286e-09
1.75e+10,Conductance,0.000721937,-0.000126482,-3.23968e-06,-4.53427e-06,0.000722565,-5.38079e-05,-3.24194e-06,0.00072287,-0.000126709,0.00072051
1.75e+10,Capacitance,4.18172e-13,-1.04243e-13,-4.88033e-15,-2.78794e-15,4.25912e-13,-4.9677e-14,-4.86146e-15,4.26047e-13,-1.04261e-13,4.17483e-13
1.76e+10,Resistance,0.58485,0.0917476,0.0597876,0.042423,0.594754,0.115932,0.0605902,0.594842,0.091159,0.563443
1.76e+10,Inductance,2.11097e-09,7.97125e-10,2.64818e-10,1.57119e-10,2.09487e-09,5.05564e-10,2.64807e-10,2.09451e-09,7.97356e-10,2.11323e-09
1.76e+10,Conductance,0.00072581,-0.000127168,-3.32131e-06,-4.62463e-06,0.000726468,-5.40817e-05,-3.32168e-06,0.000726776,-0.000127397,0.000724376
1.76e+10,Capacitance,4.18154e-13,-1.04244e-13,-4.89689e-15,-2.80883e-15,4.25903e-13,-4.96783e-14,-4.87801e-15,4.26037e-13,-1.04263e-13,4.17465e-13
1.77e+10,Resistance,0.587815,0.0929244,0.0604845,0.0427975,0.597639,0.117101,0.0612918,0.597711,0.0923313,0.566345
1.77e+10,Inductance,2.11134e-09,7.97462e-10,2.6509e-10,1.57353e-10,2.09518e-09,5.05853e-10,2.65079e-10,2.09483e-09,7.97693e-10,2.11359e-09
1.77e+10,Conductance,0.00072968,-0.000127854,-3.40251e-06,-4.71465e-06,0.000730367,-5.43552e-05,-3.40251e-06,0.000730682,-0.000128085,0.000728237
1.77e+10,Capacitance,4.18136e-13,-1.04246e-13,-4.91351e-15,-2.8297e-15,4.25894e-13,-4.96798e-14,-4.89459e-15,4.26028e-13,-1.04264e-13,4.17447e-13
1.78e+10,Resistance,0.590786,0.09411,0.0611873,0.0431739,0.600529,0.118276,0.0619976,0.600583,0.0935114,0.569254
1.78e+10,Inductance,2.1117e-09,7.97798e-10,2.65362e-10,1.57586e-10,2.09549e-09,5.06142e-10,2.6535e-10,2.09514e-09,7.9803e-10,2.11396e-09
1.78e+10,Conductance,0.000733547,-0.000128541,-3.48498e-06,-4.80563e-06,0.000734264,-5.46289e-05,-3.48426e-06,0.000734585,-0.000128773,0.000732095
1.78e+10,Capacitance,4.18119e-13,-1.04247e-13,-4.93017e-15,-2.85058e-15,4.25885e-13,-4.96812e-14,-4.9112e-15,4.26018e-13,-1.04266e-13,4.1743e-13
1.79e+10,Resistance,0.593766,0.0953025,0.0618943,0.043552,0.60342,0.119456,0.0627093,0.603458,0.0946985,0.572171
1.79e+10,Inductance,2.11207e-09,7.98134e-10,2.65632e-10,1.57817e-10,2.09581e-09,5.0643e-10,2.65621e-10,2.09546e-09,7.98366e-10,2.11433e-09
1.79e+10,Conductance,0.000737411,-0.000129227,-3.56843e-06,-4.89754e-06,0.000738159,-5.49029e-05,-3.56738e-06,0.000738486,-0.00012946,0.000735949
1.79e+10,Capacitance,4.18101e-13,-1.04249e-13,-4.94685e-15,-2.87144e-15,4.25876e-13,-4.96827e-14,-4.92784e-15,4.26009e-13,-1.04267e-13,4.17412e-13
1.8e+10,Resistance,0.596755,0.096503,0.0626046,0.0439296,0.606312,0.120641,0.0634252,0.606338,0.0958945,0.575097
1.8e+10,Inductance,2.11244e-09,7.98471e-10,2.65902e-10,1.58048e-10,2.09612e-09,5.06718e-10,2.65891e-10,2.09577e-09,7.98703e-10,2.11469e-09
1.8e+10,Conductance,0.000741272,-0.000129913,-3.65277e-06,-4.99e-06,0.000742053,-5.51771e-05,-3.65163e-06,0.000742385,-0.000130148,0.000739801
1.8e+10,Capacitance,4.18084e-13,-1.04251e-13,-4.96357e-15,-2.89228e-15,4.25867e-13,-4.96842e-14,-4.94453e-15,4.26e-13,-1.04269e-13,4.17395e-13
1.81e+10,Resistance,0.599749,0.0977131,0.0633211,0.0443075,0.609211,0.121829,0.06414,0.60922,0.097099,0.578034
1.81e+10,Inductance,2.11281e-09,7.98807e-10,2.66172e-10,1.58278e-10,2.09643e-09,5.07006e-10,2.6616e-10,2.09609e-09,7.99039e-10,2.11506e-09
1.81e+10,Conductance,0.00074513,-0.0001306,-3.7387e-06,-5.08334e-06,0.000745944,-5.54513e-05,-3.7358e-06,0.000746282,-0.000130836,0.000743649
1.81e+10,Capacitance,4.18066e-13,-1.04253e-13,-4.98033e-15,-2.91312e-15,4.25858e-13,-4.96858e-14,-4.96123e-15,4.25991e-13,-1.04271e-13,4.17377e-13
1.82e+10,Resistance,0.602755,0.0989307,0.0640389,0.0446835,0.612111,0.123022,0.0648605,0.612107,0.0983118,0.580977
1.82e+10,Inductance,2.11317e-09,7.99143e-10,2.66441e-10,1.58506e-10,2.09675e-09,5.07293e-10,2.66429e-10,2.0964e-09,7.99376e-10,2.11543e-09
1.82e+10,Conductance,0.000748983,-0.000131286,-3.82517e-06,-5.17695e-06,0.000749834,-5.5726e-05,-3.82153e-06,0.000750176,-0.000131523,0.000747493
1.82e+10,Capacitance,4.18049e-13,-1.04255e-13,-4.99711e-15,-2.93394e-15,4.2585e-13,-4.96874e-14,-4.97797e-15,4.25983e-13,-1.04273e-13,4.1736e-13
1.83e+10,Resistance,0.605768,0.100156,0.0647579,0.0450593,0.615013,0.124217,0.0655842,0.614997,0.099533,0.583928
1.83e+10,Inductance,2.11354e-09,7.9948e-10,2.66709e-10,1.58734e-10,2.09706e-09,5.0758e-10,2.66697e-10,2.09672e-09,7.99712e-10,2.1158e-09
1.83e+10,Conductance,0.000752834,-0.000131972,-3.91223e-06,-5.27138e-06,0.000753722,-5.60007e-05,-3.90827e-06,0.000754069,-0.000132211,0.000751335
1.83e+10,Capacitance,4.18032e-13,-1.04257e-13,-5.01393e-15,-2.95475e-15,4.25842e-13,-4.96891e-14,-4.99475e-15,4.25974e-13,-1.04275e-13,4.17343e-13
1.84e+10,Resistance,0.608791,0.10139,0.0654774,0.0454349,0.617915,0.125417,0.0663142,0.617892,0.100762,0.586882
1.84e+10,Inductance,2.11391e-09,7.99816e-10,2.66976e-10,1.58961e-10,2.09738e-09,5.07867e-10,2.66965e-10,2.09704e-09,8.00049e-10,2.11617e-09
1.84e+10,Conductance,0.000756681,-0.000132659,-3.99959e-06,-5.36645e-06,0.000757608,-5.62756e-05,-3.99669e-06,0.000757959,-0.000132899,0.000755175
1.84e+10,Capacitance,4.18015e-13,-1.04259e-13,-5.03077e-15,-2.97553e-15,4.25834e-13,-4.96908e-14,-5.01156e-15,4.25966e-13,-1.04277e-13,4.17326e-13
1.85e+10,Resistance,0.611815,0.102631,0.0662064,0.0458093,0.620824,0.12662,0.0670402,0.620786,0.101998,0.589851
1.85e+10,Inductance,2.11428e-09,8.00152e-10,2.67243e-10,1.59186e-10,2.09769e-09,5.08153e-10,2.67231e-10,2.09735e-09,8.00386e-10,2.11654e-09
1.85e+10,Conductance,0.000760526,-0.000133345,-4.08948e-06,-5.46202e-06,0.000761491,-5.65508e-05,-4.08461e-06,0.000761848,-0.000133586,0.000759009
1.85e+10,Capacitance,4.17998e-13,-1.04261e-13,-5.04765e-15,-2.9963e-15,4.25826e-13,-4.96925e-14,-5.0284e-15,4.25958e-13,-1.04279e-13,4.17309e-13
1.86e+10,Resistance,0.614851,0.103879,0.0669344,0.0461812,0.623729,0.127828,0.0677727,0.623682,0.103241,0.592825
1.86e+10,Inductance,2.11465e-09,8.00489e-10,2.67509e-10,1.5941e-10,2.09801e-09,5.0844e-10,2.67497e-10,2.09767e-09,8.00722e-10,2.11691e-09
1.86e+10,Conductance,0.000764367,-0.000134032,-4.17946e-06,-5.55785e-06,0.000765374,-5.68269e-05,-4.17426e-06,0.000765735,-0.000134274,0.000762841
1.86e+10,Capacitance,4.17981e-13,-1.04263e-13,-5.06455e-15,-3.01704e-15,4.25818e-13,-4.96943e-14,-5.04526e-15,4.2595e-13,-1.04281e-13,4.17293e-13
1.87e+10,Resistance,0.617893,0.105134,0.0676656,0.046552,0.626639,0.129039,0.0685079,0.626581,0.104492,0.595805
1.87e+10,Inductance,2.11502e-09,8.00825e-10,2.67774e-10,1.59634e-10,2.09832e-09,5.08726e-10,2.67763e-10,2.09798e-09,8.01059e-10,2.11728e-09
1.87e+10,Conductance,0.000768205,-0.000134718,-4.27066e-06,-5.65413e-06,0.000769253,-5.71029e-05,-4.26501e-06,0.000769619,-0.000134961,0.00076667
1.87e+10,Capacitance,4.17965e-13,-1.04265e-13,-5.08148e-15,-3.03776e-15,4.2581e-13,-4.96961e-14,-5.06215e-15,4.25942e-13,-1.04283e-13,4.17276e-13
1.88e+10,Resistance,0.620941,0.106397,0.0683983,0.046922,0.62955,0.130253,0.0692442,0.629482,0.10575,0.598791
1.88e+10,Inductance,2.1154e-09,8.01162e-10,2.68039e-10,1.59856e-10,2.09864e-09,5.09011e-10,2.68028e-10,2.0983e-09,8.01396e-10,2.11765e-09
1.88e+10,Conductance,0.00077204,-0.000135405,-4.3625e-06,-5.75122e-06,0.000773131,-5.73793e-05,-4.35635e-06,0.000773502,-0.000135649,0.000770496
1.88e+10,Capacitance,4.17948e-13,-1.04268e-13,-5.09844e-15,-3.05846e-15,4.25803e-13,-4.9698e-14,-5.07907e-15,4.25934e-13,-1.04285e-13,4.17259e-13
1.89e+10,Resistance,0.623995,0.107664,0.069134,0.0472904,0.632463,0.131469,0.0699824,0.632386,0.107015,0.601784
1.89e+10,Inductance,2.11577e-09,8.01498e-10,2.68303e-10,1.60077e-10,2.09895e-09,5.09297e-10,2.68292e-10,2.09862e-09,8.01732e-10,2.11803e-09
1.89e+10,Conductance,0.000775871,-0.000136091,-4.4556e-06,-5.84872e-06,0.000777007,-5.76558e-05,-4.44866e-06,0.000777382,-0.000136337,0.000774319
1.89e+10,Capacitance,4.17932e-13,-1.0427e-13,-5.11543e-15,-3.07913e-15,4.25796e-13,-4.97e-14,-5.09601e-15,4.25927e-13,-1.04288e-13,4.17243e-13
1.9e+10,Resistance,0.627054,0.108942,0.0698701,0.0476579,0.635377,0.132689,0.0707223,0.635292,0.108286,0.604783
1.9e+10,Inductance,2.11614e-09,8.01835e-10,2.68566e-10,1.60298e-10,2.09927e-09,5.09582e-10,2.68555e-10,2.09894e-09,8.02069e-10,2.1184e-09
1.9e+10,Conductance,0.0007797,-0.000136778,-4.54908e-06,-5.94702e-06,0.000780882,-5.7933e-05,-4.54172e-06,0.00078126,-0.000137025,0.000778139
1.9e+10,Capacitance,4.17915e-13,-1.04273e-13,-5.13244e-15,-3.09977e-15,4.25789e-13,-4.97019e-14,-5.11299e-15,4.25919e-13,-1.0429e-13,4.17227e-13
1.91e+10,Resistance,0.630119,0.110224,0.0706102,0.0480223,0.638293,0.13391,0.0714646,0.638197,0.109567,0.607786
1.91e+10,Inductance,2.11651e-09,8.02171e-10,2.68829e-10,1.60517e-10,2.09959e-09,5.09867e-10,2.68818e-10,2.09925e-09,8.02406e-10,2.11877e-09
1.91e+10,Conductance,0.000783526,-0.000137464,-4.64419e-06,-6.04527e-06,0.000784753,-5.82101e-05,-4.63595e-06,0.000785137,-0.000137713,0.000781956
1.91e+10,Capacitance,4.17899e-13,-1.04275e-13,-5.14947e-15,-3.12038e-15,4.25782e-13,-4.9704e-14,-5.12998e-15,4.25912e-13,-1.04293e-13,4.17211e-13
1.92e+10,Resistance,0.633188,0.111513,0.0713489,0.0483864,0.641207,0.135135,0.0722077,0.641107,0.11085,0.610798
1.92e+10,Inductance,2.11689e-09,8.02508e-10,2.69091e-10,1.60735e-10,2.0999e-09,5.10152e-10,2.6908e-10,2.09957e-09,8.02743e-10,2.11915e-09
1.92e+10,Conductance,0.000787349,-0.000138151,-4.73928e-06,-6.14466e-06,0.000788624,-5.84881e-05,-4.7308e-06,0.00078901,-0.0001384,0.000785769
1.92e+10,Capacitance,4.17883e-13,-1.04278e-13,-5.16654e-15,-3.14096e-15,4.25775e-13,-4.97061e-14,-5.147e-15,4.25905e-13,-1.04295e-13,4.17194e-13
1.93e+10,Resistance,0.636264,0.112808,0.0720913,0.0487475,0.644123,0.136362,0.0729529,0.644018,0.112141,0.613812
1.93e+10,Inductance,2.11726e-09,8.02844e-10,2.69353e-10,1.60952e-10,2.10022e-09,5.10436e-10,2.69341e-10,2.09989e-09,8.0308e-10,2.11952e-09
1.93e+10,Conductance,0.000791168,-0.000138838,-4.83593e-06,-6.24404e-06,0.000792492,-5.87659e-05,-4.82687e-06,0.000792882,-0.000139088,0.00078958
1.93e+10,Capacitance,4.17867e-13,-1.04281e-13,-5.18362e-15,-3.1615e-15,4.25768e-13,-4.97082e-14,-5.16404e-15,4.25898e-13,-1.04298e-13,4.17178e-13
1.94e+10,Resistance,0.639343,0.11411,0.072833,0.0491074,0.64704,0.137593,0.0736979,0.646927,0.113439,0.616832
1.94e+10,Inductance,2.11763e-09,8.03181e-10,2.69613e-10,1.61167e-10,2.10054e-09,5.10721e-10,2.69602e-10,2.10021e-09,8.03416e-10,2.1199e-09
1.94e+10,Conductance,0.000794985,-0.000139525,-4.93278e-06,-6.34436e-06,0.000796359,-5.90451e-05,-4.92313e-06,0.000796753,-0.000139776,0.000793387
1.94e+10,Capacitance,4.17851e-13,-1.04283e-13,-5.20073e-15,-3.18201e-15,4.25762e-13,-4.97104e-14,-5.18111e-15,4.25891e-13,-1.04301e-13,4.17163e-13
1.95e+10,Resistance,0.642429,0.115417,0.0735783,0.0494639,0.649958,0.138823,0.0744458,0.649841,0.114742,0.619857
1.95e+10,Inductance,2.11801e-09,8.03518e-10,2.69873e-10,1.61382e-10,2.10085e-09,5.11005e-10,2.69862e-10,2.10053e-09,8.03754e-10,2.12027e-09
1.95e+10,Conductance,0.000798798,-0.000140212,-5.0314e-06,-6.44449e-06,0.000800223,-5.93234e-05,-5.02114e-06,0.00080062,-0.000140464,0.000797192
1.95e+10,Capacitance,4.17835e-13,-1.04286e-13,-5.21785e-15,-3.20248e-15,4.25755e-13,-4.97126e-14,-5.1982e-15,4.25885e-13,-1.04303e-13,4.17147e-13
1.96e+10,Resistance,0.645518,0.11673,0.0743231,0.0498186,0.652878,0.140057,0.0751941,0.652754,0.116051,0.622886
