Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_3:Line_1_3),RLGC1[1 2] - (Line_1_3:Line_2_4),RLGC1[2 2] - (Line_2_4:Line_2_4)
1.03e+10,Conductance,0.00117358,-0.000245594,0.00117358
1.03e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
1.04e+10,Resistance,1.51113,0.0996696,1.51113
1.04e+10,Inductance,5.27521e-09,1.96488e-09,5.27521e-09
1.04e+10,Conductance,0.0011844,-0.00024745,0.0011844
1.04e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.05e+10,Resistance,1.5209,0.103051,1.5209
1.05e+10,Inductance,5.27513e-09,1.96488e-09,5.27513e-09
1.05e+10,Conductance,0.00119501,-0.000249792,0.00119501
1.05e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
1.06e+10,Resistance,1.52608,0.102237,1.52608
1.06e+10,Inductance,5.27507e-09,1.96487e-09,5.27507e-09
1.06e+10,Conductance,0.00120616,-0.00025192,0.00120616
1.06e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.07e+10,Resistance,1.53449,0.103953,1.53449
1.07e+10,Inductance,5.27499e-09,1.96487e-09,5.27499e-09
1.07e+10,Conductance,0.00121685,-0.000254022,0.00121685
1.07e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.08e+10,Resistance,1.54166,0.103792,1.54166
1.08e+10,Inductance,5.27492e-09,1.96487e-09,5.27492e-09
1.08e+10,Conductance,0.00122759,-0.000256017,0.00122759
1.08e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
1.09e+10,Resistance,1.54792,0.103853,1.54792
1.09e+10,Inductance,5.27485e-09,1.96486e-09,5.27485e-09
1.09e+10,Conductance,0.00123857,-0.000258148,0.00123857
1.09e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.1e+10,Resistance,1.55679,0.105994,1.55679
1.1e+10,Inductance,5.27478e-09,1.96485e-09,5.27478e-09
1.1e+10,Conductance,0.00124919,-0.000260354,0.00124919
1.1e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.11e+10,Resistance,1.56268,0.104922,1.56268
1.11e+10,Inductance,5.2747e-09,1.96484e-09,5.2747e-09
1.11e+10,Conductance,0.00126007,-0.000262246,0.00126007
1.11e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.12e+10,Resistance,1.56962,0.104875,1.56962
1.12e+10,Inductance,5.27465e-09,1.96485e-09,5.27465e-09
1.12e+10,Conductance,0.00127082,-0.000264207,0.00127082
1.12e+10,Capacitance,1.01799e-12,-2.56303e-13,1.01799e-12
1.13e+10,Resistance,1.57724,0.106411,1.57724
1.13e+10,Inductance,5.27457e-09,1.96483e-09,5.27457e-09
1.13e+10,Conductance,0.00128164,-0.000266469,0.00128164
1.13e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.14e+10,Resistance,1.58425,0.106504,1.58425
1.14e+10,Inductance,5.27449e-09,1.96483e-09,5.27449e-09
1.14e+10,Conductance,0.00129238,-0.000268435,0.00129238
1.14e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.15e+10,Resistance,1.5911,0.107103,1.5911
1.15e+10,Inductance,5.27444e-09,1.96483e-09,5.27444e-09
1.15e+10,Conductance,0.00130323,-0.000270567,0.00130323
1.15e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.16e+10,Resistance,1.59848,0.10857,1.59848
1.16e+10,Inductance,5.27436e-09,1.96481e-09,5.27436e-09
1.16e+10,Conductance,0.00131406,-0.000272801,0.00131406
1.16e+10,Capacitance,1.01799e-12,-2.56299e-13,1.01799e-12
1.17e+10,Resistance,1.6049,0.10788,1.6049
1.17e+10,Inductance,5.27431e-09,1.96481e-09,5.27431e-09
1.17e+10,Conductance,0.00132482,-0.000274722,0.00132482
1.17e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.18e+10,Resistance,1.6114,0.108098,1.6114
1.18e+10,Inductance,5.27427e-09,1.96483e-09,5.27427e-09
1.18e+10,Conductance,0.00133565,-0.000276736,0.00133565
1.18e+10,Capacitance,1.01799e-12,-2.56304e-13,1.01799e-12
1.19e+10,Resistance,1.6186,0.109087,1.6186
1.19e+10,Inductance,5.27421e-09,1.96483e-09,5.27421e-09
1.19e+10,Conductance,0.00134644,-0.000278915,0.00134644
1.19e+10,Capacitance,1.01799e-12,-2.56303e-13,1.01799e-12
1.2e+10,Resistance,1.62704,0.111851,1.62704
1.2e+10,Inductance,5.27412e-09,1.96479e-09,5.27412e-09
1.2e+10,Conductance,0.00135714,-0.000281189,0.00135714
1.2e+10,Capacitance,1.01799e-12,-2.56299e-13,1.01799e-12
1.21e+10,Resistance,1.63145,0.10857,1.63145
1.21e+10,Inductance,5.27407e-09,1.96481e-09,5.27407e-09
1.21e+10,Conductance,0.00136799,-0.000282821,0.00136799
1.21e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.22e+10,Resistance,1.63944,0.110834,1.63944
1.22e+10,Inductance,5.27402e-09,1.96481e-09,5.27402e-09
1.22e+10,Conductance,0.00137871,-0.000285073,0.00137871
1.22e+10,Capacitance,1.01799e-12,-2.56303e-13,1.01799e-12
1.23e+10,Resistance,1.64623,0.111375,1.64623
1.23e+10,Inductance,5.27396e-09,1.9648e-09,5.27396e-09
1.23e+10,Conductance,0.00138949,-0.000287148,0.00138949
1.23e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
1.24e+10,Resistance,1.65359,0.11243,1.65359
1.24e+10,Inductance,5.27386e-09,1.96476e-09,5.27386e-09
1.24e+10,Conductance,0.00140021,-0.000289267,0.00140021
1.24e+10,Capacitance,1.018e-12,-2.56298e-13,1.018e-12
1.25e+10,Resistance,1.65972,0.112433,1.65972
1.25e+10,Inductance,5.27385e-09,1.9648e-09,5.27385e-09
1.25e+10,Conductance,0.00141105,-0.000291328,0.00141105
1.25e+10,Capacitance,1.01799e-12,-2.56303e-13,1.01799e-12
1.26e+10,Resistance,1.66441,0.111107,1.66441
1.26e+10,Inductance,5.27378e-09,1.96478e-09,5.27378e-09
1.26e+10,Conductance,0.00142206,-0.00029328,0.00142206
1.26e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.27e+10,Resistance,1.66757,0.107718,1.66757
1.27e+10,Inductance,5.27375e-09,1.9648e-09,5.27375e-09
1.27e+10,Conductance,0.00143315,-0.000294981,0.00143315
1.27e+10,Capacitance,1.01799e-12,-2.56304e-13,1.01799e-12
1.28e+10,Resistance,1.67785,0.111944,1.67785
1.28e+10,Inductance,5.27371e-09,1.96481e-09,5.27371e-09
1.28e+10,Conductance,0.00144353,-0.000297344,0.00144353
1.28e+10,Capacitance,1.01799e-12,-2.56305e-13,1.01799e-12
1.29e+10,Resistance,1.68451,0.112363,1.68451
1.29e+10,Inductance,5.2737e-09,1.96485e-09,5.2737e-09
1.29e+10,Conductance,0.00145426,-0.000299372,0.00145426
1.29e+10,Capacitance,1.01799e-12,-2.5631e-13,1.01799e-12
1.3e+10,Resistance,1.68952,0.11136,1.68952
1.3e+10,Inductance,5.27356e-09,1.96476e-09,5.27356e-09
1.3e+10,Conductance,0.00146523,-0.000301333,0.00146523
1.3e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
1.31e+10,Resistance,1.69961,0.115923,1.69961
1.31e+10,Inductance,5.27356e-09,1.96481e-09,5.27356e-09
1.31e+10,Conductance,0.00147567,-0.000303812,0.00147567
1.31e+10,Capacitance,1.01799e-12,-2.56306e-13,1.01799e-12
1.32e+10,Resistance,1.70372,0.113842,1.70372
1.32e+10,Inductance,5.27333e-09,1.96463e-09,5.27333e-09
1.32e+10,Conductance,0.00148669,-0.000305532,0.00148669
1.32e+10,Capacitance,1.01801e-12,-2.56288e-13,1.01801e-12
1.33e+10,Resistance,1.70684,0.110856,1.70684
1.33e+10,Inductance,5.27336e-09,1.96471e-09,5.27336e-09
1.33e+10,Conductance,0.00149778,-0.000307286,0.00149778
1.33e+10,Capacitance,1.018e-12,-2.56297e-13,1.018e-12
1.34e+10,Resistance,1.72197,0.120123,1.72197
1.34e+10,Inductance,5.27328e-09,1.96468e-09,5.27328e-09
1.34e+10,Conductance,0.00150763,-0.000310187,0.00150763
1.34e+10,Capacitance,1.018e-12,-2.56294e-13,1.018e-12
1.35e+10,Resistance,1.70778,0.0997421,1.70778
1.35e+10,Inductance,5.27334e-09,1.96479e-09,5.27334e-09
1.35e+10,Conductance,0.00152053,-0.000310123,0.00152053
1.35e+10,Capacitance,1.01799e-12,-2.56306e-13,1.01799e-12
1.36e+10,Resistance,1.72441,0.110345,1.72441
1.36e+10,Inductance,5.27336e-09,1.96486e-09,5.27336e-09
1.36e+10,Conductance,0.0015302,-0.000313291,0.0015302
1.36e+10,Capacitance,1.01798e-12,-2.56313e-13,1.01798e-12
1.37e+10,Resistance,1.73638,0.116329,1.73638
1.37e+10,Inductance,5.27329e-09,1.96483e-09,5.27329e-09
1.37e+10,Conductance,0.00154036,-0.000315922,0.00154036
1.37e+10,Capacitance,1.01799e-12,-2.56311e-13,1.01799e-12
1.38e+10,Resistance,1.74595,0.120031,1.74595
1.38e+10,Inductance,5.27318e-09,1.96476e-09,5.27318e-09
1.38e+10,Conductance,0.0015508,-0.000318346,0.0015508
1.38e+10,Capacitance,1.01799e-12,-2.56303e-13,1.01799e-12
1.39e+10,Resistance,1.75285,0.120965,1.75285
1.39e+10,Inductance,5.27306e-09,1.96469e-09,5.27306e-09
1.39e+10,Conductance,0.0015615,-0.000320461,0.0015615
1.39e+10,Capacitance,1.018e-12,-2.56296e-13,1.018e-12
1.4e+10,Resistance,1.75644,0.118854,1.75644
1.4e+10,Inductance,5.273e-09,1.96467e-09,5.273e-09
1.4e+10,Conductance,0.00157255,-0.000322195,0.00157255
1.4e+10,Capacitance,1.018e-12,-2.56295e-13,1.018e-12
1.41e+10,Resistance,1.76572,0.122007,1.76572
1.41e+10,Inductance,5.27299e-09,1.96471e-09,5.27299e-09
1.41e+10,Conductance,0.00158294,-0.00032459,0.00158294
1.41e+10,Capacitance,1.018e-12,-2.56299e-13,1.018e-12
1.42e+10,Resistance,1.77085,0.121362,1.77085
1.42e+10,Inductance,5.27294e-09,1.9647e-09,5.27294e-09
1.42e+10,Conductance,0.00159383,-0.000326548,0.00159383
1.42e+10,Capacitance,1.018e-12,-2.56298e-13,1.018e-12
1.43e+10,Resistance,1.7713,0.116542,1.7713
1.43e+10,Inductance,5.27295e-09,1.96475e-09,5.27295e-09
1.43e+10,Conductance,0.00160519,-0.00032787,0.00160519
1.43e+10,Capacitance,1.01799e-12,-2.56304e-13,1.01799e-12
1.44e+10,Resistance,1.77938,0.118854,1.77938
1.44e+10,Inductance,5.27288e-09,1.96472e-09,5.27288e-09
1.44e+10,Conductance,0.00161577,-0.000330216,0.00161577
1.44e+10,Capacitance,1.01799e-12,-2.563e-13,1.01799e-12
1.45e+10,Resistance,1.78661,0.120428,1.78661
1.45e+10,Inductance,5.27282e-09,1.96469e-09,5.27282e-09
1.45e+10,Conductance,0.00162643,-0.000332449,0.00162643
1.45e+10,Capacitance,1.01799e-12,-2.56296e-13,1.01799e-12
1.46e+10,Resistance,1.79056,0.117904,1.79056
1.46e+10,Inductance,5.27277e-09,1.96472e-09,5.27277e-09
1.46e+10,Conductance,0.00163728,-0.000333927,0.00163728
1.46e+10,Capacitance,1.018e-12,-2.56305e-13,1.018e-12
1.47e+10,Resistance,1.79799,0.120031,1.79799
1.47e+10,Inductance,5.27275e-09,1.96474e-09,5.27275e-09
1.47e+10,Conductance,0.0016479,-0.000336155,0.0016479
1.47e+10,Capacitance,1.01799e-12,-2.56305e-13,1.01799e-12
1.48e+10,Resistance,1.8062,0.122503,1.8062
1.48e+10,Inductance,5.2727e-09,1.96471e-09,5.2727e-09
1.48e+10,Conductance,0.00165844,-0.000338561,0.00165844
1.48e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.49e+10,Resistance,1.81267,0.122454,1.81267
1.49e+10,Inductance,5.27262e-09,1.96469e-09,5.27262e-09
1.49e+10,Conductance,0.00166907,-0.000340575,0.00166907
1.49e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
1.5e+10,Resistance,1.81781,0.12231,1.81781
1.5e+10,Inductance,5.27259e-09,1.96468e-09,5.27259e-09
1.5e+10,Conductance,0.00167995,-0.000342581,0.00167995
1.5e+10,Capacitance,1.018e-12,-2.56299e-13,1.018e-12
1.51e+10,Resistance,1.82345,0.122456,1.82345
1.51e+10,Inductance,5.27256e-09,1.9647e-09,5.27256e-09
1.51e+10,Conductance,0.00169072,-0.000344536,0.00169072
1.51e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.52e+10,Resistance,1.8268,0.120697,1.8268
1.52e+10,Inductance,5.27249e-09,1.9647e-09,5.27249e-09
1.52e+10,Conductance,0.00170184,-0.000346421,0.00170184
1.52e+10,Capacitance,1.018e-12,-2.56308e-13,1.018e-12
1.53e+10,Resistance,1.83707,0.118687,1.83707
1.53e+10,Inductance,5.27254e-09,1.96463e-09,5.27254e-09
1.53e+10,Conductance,0.00171113,-0.000347185,0.00171113
1.53e+10,Capacitance,1.01797e-12,-2.56279e-13,1.01797e-12
1.54e+10,Resistance,1.84079,0.126483,1.84079
1.54e+10,Inductance,5.27244e-09,1.96472e-09,5.27244e-09
1.54e+10,Conductance,0.00172344,-0.000351347,0.00172344
1.54e+10,Capacitance,1.018e-12,-2.56306e-13,1.018e-12
1.55e+10,Resistance,1.84576,0.122402,1.84576
1.55e+10,Inductance,5.27239e-09,1.96469e-09,5.27239e-09
1.55e+10,Conductance,0.00173383,-0.000352474,0.00173383
1.55e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
1.56e+10,Resistance,1.85177,0.123654,1.85177
1.56e+10,Inductance,5.27236e-09,1.96469e-09,5.27236e-09
1.56e+10,Conductance,0.00174465,-0.000354725,0.00174465
1.56e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
1.57e+10,Resistance,1.85526,0.129387,1.85526
1.57e+10,Inductance,5.27236e-09,1.96468e-09,5.27236e-09
1.57e+10,Conductance,0.00175665,-0.000358201,0.00175665
1.57e+10,Capacitance,1.01798e-12,-2.56294e-13,1.01798e-12
1.58e+10,Resistance,1.86657,0.122307,1.86657
1.58e+10,Inductance,5.27225e-09,1.96469e-09,5.27225e-09
1.58e+10,Conductance,0.00176509,-0.000357902,0.00176509
1.58e+10,Capacitance,1.018e-12,-2.56307e-13,1.018e-12
1.59e+10,Resistance,1.8683,0.126648,1.8683
1.59e+10,Inductance,5.27226e-09,1.96467e-09,5.27226e-09
1.59e+10,Conductance,0.00177734,-0.000361343,0.00177734
1.59e+10,Capacitance,1.01799e-12,-2.56297e-13,1.01799e-12
1.6e+10,Resistance,1.877,0.125352,1.877
1.6e+10,Inductance,5.2722e-09,1.96468e-09,5.2722e-09
1.6e+10,Conductance,0.00178714,-0.000362629,0.00178714
1.6e+10,Capacitance,1.01799e-12,-2.56304e-13,1.01799e-12
1.61e+10,Resistance,1.88366,0.128547,1.88366
1.61e+10,Inductance,5.27218e-09,1.96468e-09,5.27218e-09
1.61e+10,Conductance,0.00179802,-0.000365107,0.00179802
1.61e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.62e+10,Resistance,1.88597,0.12567,1.88597
1.62e+10,Inductance,5.27213e-09,1.96466e-09,5.27213e-09
1.62e+10,Conductance,0.00180919,-0.00036694,0.00180919
1.62e+10,Capacitance,1.01799e-12,-2.56299e-13,1.01799e-12
1.63e+10,Resistance,1.89377,0.128988,1.89377
1.63e+10,Inductance,5.2721e-09,1.96467e-09,5.2721e-09
1.63e+10,Conductance,0.00181979,-0.00036931,0.00181979
1.63e+10,Capacitance,1.01799e-12,-2.56298e-13,1.01799e-12
1.64e+10,Resistance,1.90084,0.127791,1.90084
1.64e+10,Inductance,5.27205e-09,1.96468e-09,5.27205e-09
1.64e+10,Conductance,0.00182997,-0.00037075,0.00182997
1.64e+10,Capacitance,1.01799e-12,-2.56305e-13,1.01799e-12
1.65e+10,Resistance,1.90453,0.126899,1.90453
1.65e+10,Inductance,5.27201e-09,1.96466e-09,5.27201e-09
1.65e+10,Conductance,0.00184106,-0.000372945,0.00184106
1.65e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
1.66e+10,Resistance,1.91225,0.127478,1.91225
1.66e+10,Inductance,5.27196e-09,1.96466e-09,5.27196e-09
1.66e+10,Conductance,0.00185133,-0.000374772,0.00185133
1.66e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
1.67e+10,Resistance,1.91652,0.126177,1.91652
1.67e+10,Inductance,5.27192e-09,1.96466e-09,5.27192e-09
1.67e+10,Conductance,0.00186217,-0.000376636,0.00186217
1.67e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
1.68e+10,Resistance,1.92284,0.127479,1.92284
1.68e+10,Inductance,5.27189e-09,1.96466e-09,5.27189e-09
1.68e+10,Conductance,0.00187285,-0.000378728,0.00187285
1.68e+10,Capacitance,1.018e-12,-2.56305e-13,1.018e-12
1.69e+10,Resistance,1.9292,0.128355,1.9292
1.69e+10,Inductance,5.27184e-09,1.96465e-09,5.27184e-09
1.69e+10,Conductance,0.00188348,-0.000380842,0.00188348
1.69e+10,Capacitance,1.018e-12,-2.56304e-13,1.018e-12
1.7e+10,Resistance,1.93381,0.128536,1.93381
1.7e+10,Inductance,5.27182e-09,1.96465e-09,5.27182e-09
1.7e+10,Conductance,0.0018944,-0.000382882,0.0018944
1.7e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.71e+10,Resistance,1.93852,0.12858,1.93852
1.71e+10,Inductance,5.27178e-09,1.96464e-09,5.27178e-09
1.71e+10,Conductance,0.00190531,-0.000385053,0.00190531
1.71e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
1.72e+10,Resistance,1.94817,0.133046,1.94817
1.72e+10,Inductance,5.27175e-09,1.96465e-09,5.27175e-09
1.72e+10,Conductance,0.00191559,-0.000387385,0.00191559
1.72e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.73e+10,Resistance,1.94995,0.129788,1.94995
1.73e+10,Inductance,5.27172e-09,1.96464e-09,5.27172e-09
1.73e+10,Conductance,0.00192673,-0.000389119,0.00192673
1.73e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.74e+10,Resistance,1.95772,0.131942,1.95772
1.74e+10,Inductance,5.27168e-09,1.96464e-09,5.27168e-09
1.74e+10,Conductance,0.00193714,-0.000391194,0.00193714
1.74e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
1.75e+10,Resistance,1.96036,0.130378,1.96036
1.75e+10,Inductance,5.27166e-09,1.96463e-09,5.27166e-09
1.75e+10,Conductance,0.00194831,-0.000393256,0.00194831
1.75e+10,Capacitance,1.01799e-12,-2.56299e-13,1.01799e-12
1.76e+10,Resistance,1.9662,0.129518,1.9662
1.76e+10,Inductance,5.2716e-09,1.96463e-09,5.2716e-09
1.76e+10,Conductance,0.00195879,-0.000395003,0.00195879
1.76e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
1.77e+10,Resistance,1.97282,0.131991,1.97282
1.77e+10,Inductance,5.27159e-09,1.96464e-09,5.27159e-09
1.77e+10,Conductance,0.0019695,-0.000397261,0.0019695
1.77e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.78e+10,Resistance,1.98181,0.134795,1.98181
1.78e+10,Inductance,5.27154e-09,1.96463e-09,5.27154e-09
1.78e+10,Conductance,0.00197971,-0.000399377,0.00197971
1.78e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
1.79e+10,Resistance,1.98254,0.130309,1.98254
1.79e+10,Inductance,5.27152e-09,1.96463e-09,5.27152e-09
1.79e+10,Conductance,0.00199091,-0.000401008,0.00199091
1.79e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.8e+10,Resistance,1.98948,0.132842,1.98948
1.8e+10,Inductance,5.27149e-09,1.96463e-09,5.27149e-09
1.8e+10,Conductance,0.00200154,-0.000403248,0.00200154
1.8e+10,Capacitance,1.01799e-12,-2.56301e-13,1.01799e-12
1.81e+10,Resistance,1.99755,0.133955,1.99755
1.81e+10,Inductance,5.27143e-09,1.96462e-09,5.27143e-09
1.81e+10,Conductance,0.00201174,-0.000405128,0.00201174
1.81e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.82e+10,Resistance,2.00318,0.135718,2.00318
1.82e+10,Inductance,5.27141e-09,1.96461e-09,5.27141e-09
1.82e+10,Conductance,0.0020226,-0.000407492,0.0020226
1.82e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
1.83e+10,Resistance,2.00576,0.132956,2.00576
1.83e+10,Inductance,5.27137e-09,1.96461e-09,5.27137e-09
1.83e+10,Conductance,0.00203354,-0.00040913,0.00203354
1.83e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
1.84e+10,Resistance,2.01025,0.132116,2.01025
1.84e+10,Inductance,5.27136e-09,1.96462e-09,5.27136e-09
1.84e+10,Conductance,0.00204432,-0.000411109,0.00204432
1.84e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.85e+10,Resistance,2.01719,0.134414,2.01719
1.85e+10,Inductance,5.27133e-09,1.96462e-09,5.27133e-09
1.85e+10,Conductance,0.00205492,-0.000413353,0.00205492
1.85e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
1.86e+10,Resistance,2.02148,0.133179,2.02148
1.86e+10,Inductance,5.2713e-09,1.96462e-09,5.2713e-09
1.86e+10,Conductance,0.00206566,-0.000415162,0.00206566
1.86e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.87e+10,Resistance,2.02757,0.134816,2.02757
1.87e+10,Inductance,5.27125e-09,1.9646e-09,5.27125e-09
1.87e+10,Conductance,0.00207635,-0.000417294,0.00207635
1.87e+10,Capacitance,1.018e-12,-2.563e-13,1.018e-12
1.88e+10,Resistance,2.03426,0.136833,2.03426
1.88e+10,Inductance,5.27125e-09,1.96462e-09,5.27125e-09
1.88e+10,Conductance,0.00208692,-0.000419446,0.00208692
1.88e+10,Capacitance,1.01799e-12,-2.56302e-13,1.01799e-12
1.89e+10,Resistance,2.03902,0.136046,2.03902
1.89e+10,Inductance,5.27117e-09,1.96458e-09,5.27117e-09
1.89e+10,Conductance,0.00209763,-0.00042133,0.00209763
1.89e+10,Capacitance,1.018e-12,-2.56299e-13,1.018e-12
1.9e+10,Resistance,2.04357,0.135303,2.04357
1.9e+10,Inductance,5.2712e-09,1.96463e-09,5.2712e-09
1.9e+10,Conductance,0.00210834,-0.000423204,0.00210834
1.9e+10,Capacitance,1.01799e-12,-2.56305e-13,1.01799e-12
1.91e+10,Resistance,2.05275,0.139607,2.05275
1.91e+10,Inductance,5.27112e-09,1.96459e-09,5.27112e-09
1.91e+10,Conductance,0.00211864,-0.000425507,0.00211864
1.91e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
1.92e+10,Resistance,2.06023,0.141864,2.06023
1.92e+10,Inductance,5.27111e-09,1.96461e-09,5.27111e-09
1.92e+10,Conductance,0.00212905,-0.000427634,0.00212905
1.92e+10,Capacitance,1.018e-12,-2.56303e-13,1.018e-12
1.93e+10,Resistance,2.06386,0.140198,2.06386
1.93e+10,Inductance,5.27106e-09,1.96459e-09,5.27106e-09
1.93e+10,Conductance,0.0021399,-0.000429522,0.0021399
1.93e+10,Capacitance,1.018e-12,-2.56301e-13,1.018e-12
1.94e+10,Resistance,2.06675,0.138458,2.06675
1.94e+10,Inductance,5.27104e-09,1.96459e-09,5.27104e-09
1.94e+10,Conductance,0.00215086,-0.000431326,0.00215086
1.94e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
1.95e+10,Resistance,2.07696,0.143948,2.07696
1.95e+10,Inductance,5.27098e-09,1.96456e-09,5.27098e-09
1.95e+10,Conductance,0.00216106,-0.000433842,0.00216106
1.95e+10,Capacitance,1.018e-12,-2.56298e-13,1.018e-12
1.96e+10,Resistance,2.08074,0.142359,2.08074
1.96e+10,Inductance,5.27096e-09,1.96457e-09,5.27096e-09
1.96e+10,Conductance,0.00217185,-0.000435651,0.00217185
1.96e+10,Capacitance,1.018e-12,-2.56299e-13,1.018e-12
1.97e+10,Resistance,2.09106,0.147955,2.09106
1.97e+10,Inductance,5.27092e-09,1.96456e-09,5.27092e-09
1.97e+10,Conductance,0.00218199,-0.000438104,0.00218199
1.97e+10,Capacitance,1.018e-12,-2.56298e-13,1.018e-12
1.98e+10,Resistance,2.08662,0.138323,2.08662
1.98e+10,Inductance,5.27085e-09,1.96451e-09,5.27085e-09
1.98e+10,Conductance,0.0021937,-0.000439206,0.0021937
1.98e+10,Capacitance,1.018e-12,-2.56294e-13,1.018e-12
1.99e+10,Resistance,2.08389,0.130669,2.08389
1.99e+10,Inductance,5.27097e-09,1.96465e-09,5.27097e-09
1.99e+10,Conductance,0.00220519,-0.000440559,0.00220519
1.99e+10,Capacitance,1.01799e-12,-2.56309e-13,1.01799e-12
2e+10,Resistance,2.09714,0.139284,2.09714
2e+10,Inductance,5.27079e-09,1.9645e-09,5.27079e-09
2e+10,Conductance,0.00221505,-0.000443202,0.00221505
2e+10,Capacitance,1.018e-12,-2.56293e-13,1.018e-12
2.01e+10,Resistance,2.10358,0.140743,2.10358
2.01e+10,Inductance,5.27093e-09,1.96467e-09,5.27093e-09
2.01e+10,Conductance,0.00222557,-0.000445491,0.00222557
2.01e+10,Capacitance,1.01799e-12,-2.56311e-13,1.01799e-12
2.02e+10,Resistance,2.11529,0.14792,2.11529
2.02e+10,Inductance,5.27074e-09,1.9645e-09,5.27074e-09
2.02e+10,Conductance,0.0022356,-0.000448032,0.0022356
2.02e+10,Capacitance,1.018e-12,-2.56294e-13,1.018e-12
2.03e+10,Resistance,2.13095,0.158536,2.13095
2.03e+10,Inductance,5.27073e-09,1.96452e-09,5.27073e-09
2.03e+10,Conductance,0.00224516,-0.000451198,0.00224516
2.03e+10,Capacitance,1.018e-12,-2.56295e-13,1.018e-12
2.04e+10,Resistance,2.12314,0.145475,2.12314
2.04e+10,Inductance,5.27083e-09,1.96464e-09,5.27083e-09
2.04e+10,Conductance,0.00225713,-0.000451864,0.00225713
2.04e+10,Capacitance,1.01799e-12,-2.56308e-13,1.01799e-12
2.05e+10,Resistance,2.12374,0.14144,2.12374
2.05e+10,Inductance,5.27075e-09,1.96459e-09,5.27075e-09
2.05e+10,Conductance,0.00226828,-0.000453298,0.00226828
2.05e+10,Capacitance,1.01799e-12,-2.56303e-13,1.01799e-12
2.06e+10,Resistance,2.12814,0.141054,2.12814
2.06e+10,Inductance,5.27077e-09,1.96464e-09,5.27077e-09
2.06e+10,Conductance,0.00227903,-0.000455292,0.00227903
2.06e+10,Capacitance,1.01799e-12,-2.56309e-13,1.01799e-12
2.07e+10,Resistance,2.13605,0.144083,2.13605
2.07e+10,Inductance,5.27071e-09,1.9646e-09,5.27071e-09
2.07e+10,Conductance,0.0022894,-0.00045754,0.0022894
2.07e+10,Capacitance,1.01799e-12,-2.56304e-13,1.01799e-12
2.08e+10,Resistance,2.14212,0.145284,2.14212
2.08e+10,Inductance,5.27066e-09,1.96457e-09,5.27066e-09
2.08e+10,Conductance,0.00229998,-0.000459672,0.00229998
2.08e+10,Capacitance,1.018e-12,-2.56302e-13,1.018e-12
2.09e+10,Resistance,2.14654,0.14492,2.14654
2.09e+10,Inductance,5.27067e-09,1.96461e-09,5.27067e-09
