Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_5:Line_1_5),RLGC1[1 2] - (Line_1_5:Line_2_6),RLGC1[1 3] - (Line_1_5:Line_3_7),RLGC1[1 4] - (Line_1_5:Line_4_8),RLGC1[2 2] - (Line_2_6:Line_2_6),RLGC1[2 3] - (Line_2_6:Line_3_7),RLGC1[2 4] - (Line_2_6:Line_4_8),RLGC1[3 3] - (Line_3_7:Line_3_7),RLGC1[3 4] - (Line_3_7:Line_4_8),RLGC1[4 4] - (Line_4_8:Line_4_8)
1.03e+09,Conductance,0.000148246,-1.40761e-05,-8.04973e-05,-4.07204e-06,0.000147811,-4.0847e-06,-8.00916e-05,0.000146255,-1.41243e-06,0.000145886
1.03e+09,Capacitance,1.57876e-12,-1.57666e-13,-9.32935e-13,-4.70026e-14,1.57539e-12,-4.71109e-14,-9.29653e-13,1.54913e-12,-1.81454e-14,1.54581e-12
1.04e+09,Resistance,1.05573,0.710875,0.663224,0.672492,1.05472,0.672132,0.664666,1.05859,0.648084,1.05612
1.04e+09,Inductance,1.31501e-08,4.10861e-09,9.14602e-09,3.49535e-09,1.31805e-08,3.4983e-09,9.14633e-09,1.31524e-08,3.01049e-09,1.31678e-08
1.04e+09,Conductance,0.000149603,-1.42134e-05,-8.12193e-05,-4.11697e-06,0.000149168,-4.13062e-06,-8.08188e-05,0.000147587,-1.43306e-06,0.000147229
1.04e+09,Capacitance,1.5788e-12,-1.57664e-13,-9.32958e-13,-4.69993e-14,1.57541e-12,-4.71075e-14,-9.29663e-13,1.54917e-12,-1.81421e-14,1.54584e-12
1.05e+09,Resistance,1.0692,0.722915,0.67506,0.684393,1.06815,0.684033,0.676507,1.07218,0.659907,1.06968
1.05e+09,Inductance,1.31492e-08,4.10796e-09,9.14544e-09,3.49473e-09,1.31797e-08,3.49768e-09,9.14574e-09,1.31515e-08,3.00988e-09,1.31669e-08
1.05e+09,Conductance,0.000150966,-1.43513e-05,-8.19465e-05,-4.16227e-06,0.00015053,-4.17689e-06,-8.1551e-05,0.000148925,-1.45415e-06,0.000148576
1.05e+09,Capacitance,1.57884e-12,-1.57662e-13,-9.3298e-13,-4.6996e-14,1.57543e-12,-4.7104e-14,-9.29672e-13,1.54921e-12,-1.81389e-14,1.54586e-12
1.06e+09,Resistance,1.08276,0.735043,0.686988,0.696383,1.08168,0.696021,0.688445,1.08587,0.671819,1.08334
1.06e+09,Inductance,1.31482e-08,4.1073e-09,9.14485e-09,3.4941e-09,1.31788e-08,3.49706e-09,9.14515e-09,1.31506e-08,3.00928e-09,1.3166e-08
1.06e+09,Conductance,0.000152334,-1.44899e-05,-8.26787e-05,-4.20795e-06,0.000151898,-4.22351e-06,-8.22878e-05,0.000150268,-1.47572e-06,0.000149928
1.06e+09,Capacitance,1.57887e-12,-1.5766e-13,-9.33002e-13,-4.69926e-14,1.57545e-12,-4.71005e-14,-9.29681e-13,1.54925e-12,-1.81356e-14,1.54589e-12
1.07e+09,Resistance,1.09641,0.747258,0.699006,0.708459,1.0953,0.708097,0.700477,1.09964,0.683816,1.09709
1.07e+09,Inductance,1.31473e-08,4.10664e-09,9.14425e-09,3.49346e-09,1.31779e-08,3.49643e-09,9.14454e-09,1.31497e-08,3.00866e-09,1.31651e-08
1.07e+09,Conductance,0.000153708,-1.4629e-05,-8.34158e-05,-4.25402e-06,0.000153271,-4.27048e-06,-8.30291e-05,0.000151617,-1.49776e-06,0.000151284
1.07e+09,Capacitance,1.57891e-12,-1.57658e-13,-9.33024e-13,-4.69893e-14,1.57547e-12,-4.7097e-14,-9.2969e-13,1.54928e-12,-1.81322e-14,1.54592e-12
1.08e+09,Resistance,1.11014,0.759559,0.711112,0.720621,1.10901,0.720258,0.712602,1.11351,0.695899,1.11094
1.08e+09,Inductance,1.31463e-08,4.10597e-09,9.14364e-09,3.49282e-09,1.3177e-08,3.49579e-09,9.14393e-09,1.31487e-08,3.00804e-09,1.31642e-08
1.08e+09,Conductance,0.000155088,-1.47688e-05,-8.41575e-05,-4.30047e-06,0.000154648,-4.31781e-06,-8.37748e-05,0.000152971,-1.52029e-06,0.000152645
1.08e+09,Capacitance,1.57895e-12,-1.57656e-13,-9.33045e-13,-4.69858e-14,1.57549e-12,-4.70935e-14,-9.29698e-13,1.54932e-12,-1.81288e-14,1.54594e-12
1.09e+09,Resistance,1.12397,0.771945,0.723307,0.732869,1.12282,0.732504,0.724819,1.12746,0.708066,1.12487
1.09e+09,Inductance,1.31454e-08,4.1053e-09,9.14303e-09,3.49217e-09,1.31761e-08,3.49515e-09,9.14331e-09,1.31478e-08,3.00742e-09,1.31633e-08
1.09e+09,Conductance,0.000156472,-1.49091e-05,-8.49038e-05,-4.3473e-06,0.00015603,-4.36549e-06,-8.45247e-05,0.00015433,-1.54331e-06,0.00015401
1.09e+09,Capacitance,1.57898e-12,-1.57654e-13,-9.33066e-13,-4.69823e-14,1.57551e-12,-4.70899e-14,-9.29705e-13,1.54936e-12,-1.81254e-14,1.54596e-12
1.1e+09,Resistance,1.13788,0.784416,0.735588,0.7452,1.13672,0.744834,0.737127,1.1415,0.720317,1.13891
1.1e+09,Inductance,1.31444e-08,4.10462e-09,9.1424e-09,3.49151e-09,1.31752e-08,3.49451e-09,9.14268e-09,1.31468e-08,3.00679e-09,1.31623e-08
1.1e+09,Conductance,0.00015786,-1.50501e-05,-8.56544e-05,-4.39453e-06,0.000157417,-4.41353e-06,-8.52787e-05,0.000155693,-1.56682e-06,0.000155379
1.1e+09,Capacitance,1.57902e-12,-1.57651e-13,-9.33087e-13,-4.69788e-14,1.57553e-12,-4.70862e-14,-9.29712e-13,1.54939e-12,-1.8122e-14,1.54599e-12
1.11e+09,Resistance,1.15187,0.79697,0.747956,0.757614,1.15071,0.757246,0.749525,1.15562,0.73265,1.15303
1.11e+09,Inductance,1.31434e-08,4.10394e-09,9.14177e-09,3.49086e-09,1.31743e-08,3.49386e-09,9.14204e-09,1.31459e-08,3.00615e-09,1.31614e-08
1.11e+09,Conductance,0.000159254,-1.51916e-05,-8.64092e-05,-4.44216e-06,0.000158807,-4.46194e-06,-8.60365e-05,0.000157061,-1.59084e-06,0.000156752
1.11e+09,Capacitance,1.57905e-12,-1.57649e-13,-9.33107e-13,-4.69753e-14,1.57555e-12,-4.70826e-14,-9.29719e-13,1.54943e-12,-1.81185e-14,1.54601e-12
1.12e+09,Resistance,1.16596,0.809606,0.760407,0.770109,1.16479,0.769741,0.762011,1.16983,0.745064,1.16724
1.12e+09,Inductance,1.31425e-08,4.10325e-09,9.14114e-09,3.49019e-09,1.31734e-08,3.4932e-09,9.14139e-09,1.31449e-08,3.00551e-09,1.31605e-08
1.12e+09,Conductance,0.000160651,-1.53336e-05,-8.71681e-05,-4.49018e-06,0.000160201,-4.51071e-06,-8.67981e-05,0.000158433,-1.61537e-06,0.000158128
1.12e+09,Capacitance,1.57909e-12,-1.57647e-13,-9.33127e-13,-4.69716e-14,1.57557e-12,-4.70788e-14,-9.29725e-13,1.54946e-12,-1.81149e-14,1.54604e-12
1.13e+09,Resistance,1.18012,0.822322,0.772943,0.782686,1.17896,0.782316,0.774584,1.18412,0.757559,1.18153
1.13e+09,Inductance,1.31415e-08,4.10256e-09,9.1405e-09,3.48952e-09,1.31725e-08,3.49254e-09,9.14074e-09,1.3144e-08,3.00487e-09,1.31595e-08
1.13e+09,Conductance,0.000162053,-1.54762e-05,-8.79309e-05,-4.5386e-06,0.0001616,-4.55985e-06,-8.75633e-05,0.000159809,-1.64041e-06,0.000159508
1.13e+09,Capacitance,1.57912e-12,-1.57644e-13,-9.33147e-13,-4.6968e-14,1.57559e-12,-4.70751e-14,-9.2973e-13,1.5495e-12,-1.81113e-14,1.54606e-12
1.14e+09,Resistance,1.19436,0.835119,0.785561,0.795342,1.19321,0.79497,0.787243,1.19849,0.770133,1.19591
1.14e+09,Inductance,1.31405e-08,4.10186e-09,9.13985e-09,3.48885e-09,1.31715e-08,3.49188e-09,9.14007e-09,1.3143e-08,3.00422e-09,1.31586e-08
1.14e+09,Conductance,0.000163459,-1.56194e-05,-8.86974e-05,-4.58743e-06,0.000163002,-4.60937e-06,-8.8332e-05,0.000161189,-1.66598e-06,0.000160891
1.14e+09,Capacitance,1.57916e-12,-1.57642e-13,-9.33167e-13,-4.69643e-14,1.5756e-12,-4.70713e-14,-9.29736e-13,1.54953e-12,-1.81077e-14,1.54608e-12
1.15e+09,Resistance,1.20869,0.847994,0.79826,0.808077,1.20755,0.807703,0.799986,1.21295,0.782785,1.21038
1.15e+09,Inductance,1.31395e-08,4.10115e-09,9.13919e-09,3.48817e-09,1.31706e-08,3.49121e-09,9.1394e-09,1.3142e-08,3.00356e-09,1.31576e-08
1.15e+09,Conductance,0.000164868,-1.5763e-05,-8.94676e-05,-4.63667e-06,0.000164407,-4.65927e-06,-8.9104e-05,0.000162572,-1.69207e-06,0.000162278
1.15e+09,Capacitance,1.57919e-12,-1.57639e-13,-9.33187e-13,-4.69606e-14,1.57562e-12,-4.70675e-14,-9.29741e-13,1.54957e-12,-1.81041e-14,1.54611e-12
1.16e+09,Resistance,1.2231,0.860948,0.81104,0.820889,1.22198,0.820514,0.812813,1.22748,0.795515,1.22493
1.16e+09,Inductance,1.31385e-08,4.10045e-09,9.13853e-09,3.48749e-09,1.31697e-08,3.49053e-09,9.13873e-09,1.31411e-08,3.0029e-09,1.31567e-08
1.16e+09,Conductance,0.000166282,-1.59072e-05,-9.02413e-05,-4.68632e-06,0.000165816,-4.70955e-06,-8.98792e-05,0.000163959,-1.7187e-06,0.000163667
1.16e+09,Capacitance,1.57923e-12,-1.57636e-13,-9.33206e-13,-4.69568e-14,1.57564e-12,-4.70636e-14,-9.29745e-13,1.54961e-12,-1.81003e-14,1.54613e-12
1.17e+09,Resistance,1.23758,0.873978,0.823899,0.833778,1.23648,0.833402,0.825723,1.24209,0.808321,1.23956
1.17e+09,Inductance,1.31376e-08,4.09973e-09,9.13786e-09,3.4868e-09,1.31687e-08,3.48986e-09,9.13804e-09,1.31401e-08,3.00224e-09,1.31557e-08
1.17e+09,Conductance,0.000167698,-1.60519e-05,-9.10183e-05,-4.73639e-06,0.000167227,-4.76022e-06,-9.06575e-05,0.00016535,-1.74587e-06,0.000165059
1.17e+09,Capacitance,1.57926e-12,-1.57633e-13,-9.33226e-13,-4.6953e-14,1.57565e-12,-4.70597e-14,-9.2975e-13,1.54964e-12,-1.80966e-14,1.54615e-12
1.18e+09,Resistance,1.25214,0.887084,0.836837,0.846743,1.25107,0.846365,0.838713,1.25679,0.821202,1.25428
1.18e+09,Inductance,1.31366e-08,4.09902e-09,9.13718e-09,3.4861e-09,1.31678e-08,3.48917e-09,9.13735e-09,1.31391e-08,3.00156e-09,1.31547e-08
1.18e+09,Conductance,0.000169118,-1.61971e-05,-9.17985e-05,-4.78687e-06,0.000168642,-4.81127e-06,-9.14388e-05,0.000166743,-1.77358e-06,0.000166454
1.18e+09,Capacitance,1.5793e-12,-1.57631e-13,-9.33245e-13,-4.69491e-14,1.57567e-12,-4.70558e-14,-9.29753e-13,1.54968e-12,-1.80928e-14,1.54617e-12
1.19e+09,Resistance,1.26678,0.900265,0.849852,0.859783,1.26573,0.859403,0.851784,1.27155,0.834158,1.26907
1.19e+09,Inductance,1.31356e-08,4.0983e-09,9.1365e-09,3.4854e-09,1.31668e-08,3.48848e-09,9.13665e-09,1.31381e-08,3.00089e-09,1.31537e-08
1.19e+09,Conductance,0.000170541,-1.63428e-05,-9.25819e-05,-4.83778e-06,0.00017006,-4.86273e-06,-9.22229e-05,0.00016814,-1.80185e-06,0.000167851
1.19e+09,Capacitance,1.57933e-12,-1.57628e-13,-9.33264e-13,-4.69452e-14,1.57569e-12,-4.70518e-14,-9.29757e-13,1.54971e-12,-1.8089e-14,1.5462e-12
1.2e+09,Resistance,1.28149,0.913519,0.862943,0.872896,1.28048,0.872514,0.864933,1.28639,0.847188,1.28394
1.2e+09,Inductance,1.31346e-08,4.09757e-09,9.13582e-09,3.4847e-09,1.31659e-08,3.48779e-09,9.13595e-09,1.31371e-08,3.00021e-09,1.31528e-08
1.2e+09,Conductance,0.000171967,-1.6489e-05,-9.33683e-05,-4.88911e-06,0.00017148,-4.91457e-06,-9.30097e-05,0.000169539,-1.83068e-06,0.000169251
1.2e+09,Capacitance,1.57937e-12,-1.57625e-13,-9.33283e-13,-4.69413e-14,1.5757e-12,-4.70478e-14,-9.2976e-13,1.54975e-12,-1.80851e-14,1.54622e-12
1.21e+09,Resistance,1.29628,0.926847,0.87611,0.886082,1.2953,0.885698,0.87816,1.30131,0.86029,1.29889
1.21e+09,Inductance,1.31336e-08,4.09684e-09,9.13513e-09,3.48399e-09,1.31649e-08,3.48709e-09,9.13523e-09,1.31361e-08,2.99953e-09,1.31518e-08
1.21e+09,Conductance,0.000173396,-1.66357e-05,-9.41576e-05,-4.94087e-06,0.000172903,-4.96683e-06,-9.37992e-05,0.000170942,-1.86008e-06,0.000170653
1.21e+09,Capacitance,1.5794e-12,-1.57622e-13,-9.33302e-13,-4.69373e-14,1.57572e-12,-4.70437e-14,-9.29763e-13,1.54978e-12,-1.80812e-14,1.54624e-12
1.22e+09,Resistance,1.31114,0.940246,0.889351,0.899339,1.3102,0.898954,0.891463,1.3163,0.873463,1.31391
1.22e+09,Inductance,1.31325e-08,4.09611e-09,9.13443e-09,3.48328e-09,1.3164e-08,3.48639e-09,9.13452e-09,1.31351e-08,2.99884e-09,1.31508e-08
1.22e+09,Conductance,0.000174827,-1.67829e-05,-9.49496e-05,-4.99307e-06,0.000174328,-5.01948e-06,-9.45912e-05,0.000172346,-1.89005e-06,0.000172057
1.22e+09,Capacitance,1.57944e-12,-1.57619e-13,-9.3332e-13,-4.69333e-14,1.57573e-12,-4.70396e-14,-9.29766e-13,1.54982e-12,-1.80772e-14,1.54626e-12
1.23e+09,Resistance,1.32607,0.953716,0.902665,0.912667,1.32518,0.912281,0.904841,1.33136,0.886707,1.32901
1.23e+09,Inductance,1.31315e-08,4.09537e-09,9.13373e-09,3.48257e-09,1.3163e-08,3.48569e-09,9.13379e-09,1.31341e-08,2.99814e-09,1.31498e-08
1.23e+09,Conductance,0.000176261,-1.69305e-05,-9.57443e-05,-5.04571e-06,0.000175755,-5.07255e-06,-9.53855e-05,0.000173753,-1.9206e-06,0.000173463
1.23e+09,Capacitance,1.57947e-12,-1.57616e-13,-9.33339e-13,-4.69292e-14,1.57575e-12,-4.70355e-14,-9.29768e-13,1.54985e-12,-1.80732e-14,1.54628e-12
1.24e+09,Resistance,1.34108,0.967255,0.916052,0.926065,1.34023,0.925678,0.918293,1.3465,0.900021,1.34418
1.24e+09,Inductance,1.31305e-08,4.09462e-09,9.13302e-09,3.48184e-09,1.31621e-08,3.48498e-09,9.13306e-09,1.31331e-08,2.99745e-09,1.31488e-08
1.24e+09,Conductance,0.000177698,-1.70786e-05,-9.65416e-05,-5.09878e-06,0.000177185,-5.12604e-06,-9.61822e-05,0.000175163,-1.95173e-06,0.000174871
1.24e+09,Capacitance,1.57951e-12,-1.57613e-13,-9.33358e-13,-4.69251e-14,1.57577e-12,-4.70313e-14,-9.2977e-13,1.54989e-12,-1.80691e-14,1.54631e-12
1.25e+09,Resistance,1.35615,0.980864,0.929511,0.939532,1.35535,0.939143,0.931818,1.3617,0.913403,1.35943
1.25e+09,Inductance,1.31295e-08,4.09388e-09,9.13231e-09,3.48112e-09,1.31611e-08,3.48426e-09,9.13233e-09,1.31321e-08,2.99675e-09,1.31478e-08
1.25e+09,Conductance,0.000179136,-1.72271e-05,-9.73413e-05,-5.1523e-06,0.000178617,-5.17995e-06,-9.69811e-05,0.000176574,-1.98346e-06,0.00017628
1.25e+09,Capacitance,1.57954e-12,-1.57609e-13,-9.33376e-13,-4.69209e-14,1.57578e-12,-4.70271e-14,-9.29772e-13,1.54992e-12,-1.8065e-14,1.54633e-12
1.26e+09,Resistance,1.37129,0.99454,0.943039,0.953066,1.37054,0.952677,0.945415,1.37698,0.926854,1.37474
1.26e+09,Inductance,1.31285e-08,4.09313e-09,9.13159e-09,3.48039e-09,1.31601e-08,3.48355e-09,9.13158e-09,1.31311e-08,2.99604e-09,1.31468e-08
1.26e+09,Conductance,0.000180577,-1.73761e-05,-9.81434e-05,-5.20628e-06,0.00018005,-5.23428e-06,-9.77821e-05,0.000177988,-2.01578e-06,0.000177691
1.26e+09,Capacitance,1.57958e-12,-1.57606e-13,-9.33395e-13,-4.69167e-14,1.57579e-12,-4.70228e-14,-9.29774e-13,1.54996e-12,-1.80609e-14,1.54635e-12
1.27e+09,Resistance,1.3865,1.00828,0.956637,0.966668,1.3858,0.966277,0.959083,1.39232,0.940371,1.39013
1.27e+09,Inductance,1.31274e-08,4.09237e-09,9.13087e-09,3.47965e-09,1.31591e-08,3.48282e-09,9.13083e-09,1.31301e-08,2.99533e-09,1.31458e-08
1.27e+09,Conductance,0.00018202,-1.75256e-05,-9.89478e-05,-5.2607e-06,0.000181485,-5.28904e-06,-9.85851e-05,0.000179403,-2.04872e-06,0.000179104
1.27e+09,Capacitance,1.57961e-12,-1.57603e-13,-9.33413e-13,-4.69124e-14,1.57581e-12,-4.70185e-14,-9.29775e-13,1.54999e-12,-1.80567e-14,1.54637e-12
1.28e+09,Resistance,1.40178,1.02209,0.970304,0.980335,1.40114,0.979944,0.97282,1.40773,0.953954,1.40558
1.28e+09,Inductance,1.31264e-08,4.09161e-09,9.13014e-09,3.47892e-09,1.31582e-08,3.4821e-09,9.13008e-09,1.31291e-08,2.99461e-09,1.31448e-08
1.28e+09,Conductance,0.000183464,-1.76755e-05,-9.97543e-05,-5.31559e-06,0.000182922,-5.34423e-06,-9.939e-05,0.00018082,-2.08226e-06,0.000180518
1.28e+09,Capacitance,1.57965e-12,-1.57599e-13,-9.33432e-13,-4.69081e-14,1.57582e-12,-4.70141e-14,-9.29776e-13,1.55003e-12,-1.80524e-14,1.54639e-12
1.29e+09,Resistance,1.41712,1.03597,0.984038,0.994067,1.41654,0.993675,0.986626,1.4232,0.967602,1.4211
1.29e+09,Inductance,1.31254e-08,4.09085e-09,9.12941e-09,3.47817e-09,1.31572e-08,3.48137e-09,9.12932e-09,1.31281e-08,2.99389e-09,1.31438e-08
1.29e+09,Conductance,0.000184911,-1.78258e-05,-0.000100563,-5.37093e-06,0.000184361,-5.39987e-06,-0.000100197,0.000182239,-2.11642e-06,0.000181933
1.29e+09,Capacitance,1.57968e-12,-1.57596e-13,-9.3345e-13,-4.69038e-14,1.57584e-12,-4.70097e-14,-9.29777e-13,1.55007e-12,-1.80481e-14,1.54641e-12
1.3e+09,Resistance,1.43253,1.0499,0.997839,1.00786,1.432,1.00747,1.0005,1.43874,0.981314,1.43668
1.3e+09,Inductance,1.31243e-08,4.09008e-09,9.12867e-09,3.47743e-09,1.31562e-08,3.48063e-09,9.12856e-09,1.3127e-08,2.99317e-09,1.31428e-08
1.3e+09,Conductance,0.000186359,-1.79766e-05,-0.000101374,-5.42675e-06,0.0001858,-5.45594e-06,-0.000101005,0.000183659,-2.15121e-06,0.000183349
1.3e+09,Capacitance,1.57972e-12,-1.57592e-13,-9.33468e-13,-4.68994e-14,1.57585e-12,-4.70053e-14,-9.29778e-13,1.5501e-12,-1.80438e-14,1.54643e-12
1.31e+09,Resistance,1.448,1.0639,1.01171,1.02172,1.44753,1.02133,1.01444,1.45435,0.995089,1.45233
1.31e+09,Inductance,1.31233e-08,4.08931e-09,9.12793e-09,3.47668e-09,1.31552e-08,3.47989e-09,9.12779e-09,1.3126e-08,2.99244e-09,1.31417e-08
1.31e+09,Conductance,0.000187808,-1.81278e-05,-0.000102186,-5.48303e-06,0.000187241,-5.51247e-06,-0.000101815,0.00018508,-2.18662e-06,0.000184767
1.31e+09,Capacitance,1.57975e-12,-1.57589e-13,-9.33487e-13,-4.6895e-14,1.57587e-12,-4.70008e-14,-9.29778e-13,1.55014e-12,-1.80394e-14,1.54646e-12
1.32e+09,Resistance,1.46353,1.07797,1.02564,1.03564,1.46313,1.03525,1.02844,1.47002,1.00893,1.46805
1.32e+09,Inductance,1.31222e-08,4.08854e-09,9.12718e-09,3.47592e-09,1.31542e-08,3.47915e-09,9.12701e-09,1.3125e-08,2.99171e-09,1.31407e-08
1.32e+09,Conductance,0.000189259,-1.82794e-05,-0.000103001,-5.53979e-06,0.000188684,-5.56946e-06,-0.000102627,0.000186503,-2.22268e-06,0.000186185
1.32e+09,Capacitance,1.57979e-12,-1.57585e-13,-9.33505e-13,-4.68905e-14,1.57588e-12,-4.69963e-14,-9.29779e-13,1.55018e-12,-1.80349e-14,1.54648e-12
1.33e+09,Resistance,1.47913,1.09209,1.03963,1.04963,1.47879,1.04923,1.04251,1.48575,1.02283,1.48383
1.33e+09,Inductance,1.31212e-08,4.08776e-09,9.12643e-09,3.47516e-09,1.31532e-08,3.47841e-09,9.12623e-09,1.3124e-08,2.99098e-09,1.31397e-08
1.33e+09,Conductance,0.000190711,-1.84315e-05,-0.000103817,-5.59703e-06,0.000190127,-5.6269e-06,-0.000103441,0.000187927,-2.25938e-06,0.000187604
1.33e+09,Capacitance,1.57982e-12,-1.57582e-13,-9.33524e-13,-4.6886e-14,1.5759e-12,-4.69917e-14,-9.29779e-13,1.55021e-12,-1.80304e-14,1.5465e-12
1.34e+09,Resistance,1.49478,1.10628,1.05369,1.06367,1.49451,1.06328,1.05664,1.50154,1.03679,1.49966
1.34e+09,Inductance,1.31201e-08,4.08698e-09,9.12568e-09,3.4744e-09,1.31522e-08,3.47766e-09,9.12544e-09,1.31229e-08,2.99024e-09,1.31387e-08
1.34e+09,Conductance,0.000192165,-1.8584e-05,-0.000104635,-5.65475e-06,0.000191572,-5.68481e-06,-0.000104255,0.000189352,-2.29674e-06,0.000189024
1.34e+09,Capacitance,1.57986e-12,-1.57578e-13,-9.33542e-13,-4.68814e-14,1.57591e-12,-4.69871e-14,-9.29779e-13,1.55025e-12,-1.80259e-14,1.54652e-12
1.35e+09,Resistance,1.5105,1.12052,1.06781,1.07777,1.51029,1.07738,1.07084,1.51739,1.0508,1.51556
1.35e+09,Inductance,1.31191e-08,4.08619e-09,9.12492e-09,3.47363e-09,1.31512e-08,3.4769e-09,9.12465e-09,1.31219e-08,2.9895e-09,1.31376e-08
1.35e+09,Conductance,0.000193619,-1.87369e-05,-0.000105454,-5.71296e-06,0.000193017,-5.74318e-06,-0.000105071,0.000190778,-2.33475e-06,0.000190445
1.35e+09,Capacitance,1.5799e-12,-1.57574e-13,-9.33561e-13,-4.68768e-14,1.57592e-12,-4.69824e-14,-9.29778e-13,1.55029e-12,-1.80213e-14,1.54654e-12
1.36e+09,Resistance,1.52627,1.13482,1.08199,1.09193,1.52613,1.09154,1.08509,1.5333,1.06488,1.53152
1.36e+09,Inductance,1.3118e-08,4.0854e-09,9.12416e-09,3.47286e-09,1.31502e-08,3.47615e-09,9.12386e-09,1.31208e-08,2.98875e-09,1.31366e-08
1.36e+09,Conductance,0.000195075,-1.88902e-05,-0.000106275,-5.77167e-06,0.000194463,-5.80204e-06,-0.000105889,0.000192204,-2.37342e-06,0.000191866
1.36e+09,Capacitance,1.57993e-12,-1.57571e-13,-9.3358e-13,-4.68721e-14,1.57594e-12,-4.69777e-14,-9.29778e-13,1.55032e-12,-1.80166e-14,1.54656e-12
1.37e+09,Resistance,1.5421,1.14918,1.09623,1.10615,1.54204,1.10576,1.0994,1.54927,1.07902,1.54753
1.37e+09,Inductance,1.3117e-08,4.08461e-09,9.12339e-09,3.47209e-09,1.31492e-08,3.47539e-09,9.12306e-09,1.31198e-08,2.988e-09,1.31355e-08
1.37e+09,Conductance,0.000196531,-1.9044e-05,-0.000107098,-5.83087e-06,0.00019591,-5.86137e-06,-0.000106708,0.000193632,-2.41277e-06,0.000193288
1.37e+09,Capacitance,1.57997e-12,-1.57567e-13,-9.33598e-13,-4.68674e-14,1.57595e-12,-4.6973e-14,-9.29777e-13,1.55036e-12,-1.80119e-14,1.54658e-12
1.38e+09,Resistance,1.55799,1.1636,1.11053,1.12043,1.55799,1.12004,1.11378,1.5653,1.09321,1.56361
1.38e+09,Inductance,1.31159e-08,4.08381e-09,9.12262e-09,3.47131e-09,1.31482e-08,3.47462e-09,9.12225e-09,1.31188e-08,2.98724e-09,1.31345e-08
1.38e+09,Conductance,0.000197989,-1.91982e-05,-0.000107922,-5.89058e-06,0.000197358,-5.92119e-06,-0.000107528,0.00019506,-2.4528e-06,0.00019471
1.38e+09,Capacitance,1.58e-12,-1.57563e-13,-9.33617e-13,-4.68626e-14,1.57597e-12,-4.69682e-14,-9.29777e-13,1.5504e-12,-1.80072e-14,1.54661e-12
1.39e+09,Resistance,1.57393,1.17807,1.12489,1.13476,1.57401,1.13437,1.12821,1.58138,1.10746,1.57973
1.39e+09,Inductance,1.31148e-08,4.08301e-09,9.12184e-09,3.47053e-09,1.31472e-08,3.47385e-09,9.12144e-09,1.31177e-08,2.98649e-09,1.31335e-08
1.39e+09,Conductance,0.000199446,-1.93528e-05,-0.000108748,-5.95079e-06,0.000198806,-5.98151e-06,-0.000108349,0.000196488,-2.49351e-06,0.000196132
1.39e+09,Capacitance,1.58004e-12,-1.57559e-13,-9.33636e-13,-4.68578e-14,1.57598e-12,-4.69633e-14,-9.29776e-13,1.55043e-12,-1.80024e-14,1.54663e-12
1.4e+09,Resistance,1.58993,1.1926,1.13931,1.14914,1.59008,1.14876,1.14269,1.59752,1.12176,1.59592
1.4e+09,Inductance,1.31138e-08,4.08221e-09,9.12106e-09,3.46975e-09,1.31462e-08,3.47308e-09,9.12063e-09,1.31167e-08,2.98572e-09,1.31324e-08
1.4e+09,Conductance,0.000200905,-1.95078e-05,-0.000109574,-6.01152e-06,0.000200254,-6.04232e-06,-0.000109171,0.000197918,-2.53491e-06,0.000197554
1.4e+09,Capacitance,1.58008e-12,-1.57555e-13,-9.33655e-13,-4.68529e-14,1.57599e-12,-4.69585e-14,-9.29775e-13,1.55047e-12,-1.79975e-14,1.54665e-12
1.41e+09,Resistance,1.60598,1.20718,1.15378,1.16358,1.6062,1.1632,1.15724,1.61372,1.13612,1.61215
1.41e+09,Inductance,1.31127e-08,4.0814e-09,9.12028e-09,3.46896e-09,1.31452e-08,3.47231e-09,9.11981e-09,1.31156e-08,2.98496e-09,1.31313e-08
1.41e+09,Conductance,0.000202364,-1.96632e-05,-0.000110402,-6.07276e-06,0.000201703,-6.10363e-06,-0.000109994,0.000199347,-2.57701e-06,0.000198977
1.41e+09,Capacitance,1.58012e-12,-1.57551e-13,-9.33674e-13,-4.6848e-14,1.57601e-12,-4.69535e-14,-9.29774e-13,1.55051e-12,-1.79926e-14,1.54667e-12
1.42e+09,Resistance,1.62209,1.22181,1.16831,1.17808,1.62238,1.1777,1.17184,1.62996,1.15053,1.62844
1.42e+09,Inductance,1.31116e-08,4.08059e-09,9.1195e-09,3.46816e-09,1.31441e-08,3.47153e-09,9.11898e-09,1.31145e-08,2.98419e-09,1.31303e-08
1.42e+09,Conductance,0.000203824,-1.98191e-05,-0.000111232,-6.13452e-06,0.000203153,-6.16546e-06,-0.000110818,0.000200777,-2.61981e-06,0.0002004
1.42e+09,Capacitance,1.58015e-12,-1.57547e-13,-9.33693e-13,-4.68431e-14,1.57602e-12,-4.69485e-14,-9.29773e-13,1.55055e-12,-1.79876e-14,1.54669e-12
1.43e+09,Resistance,1.63824,1.2365,1.1829,1.19262,1.63861,1.19225,1.18649,1.64627,1.165,1.64478
1.43e+09,Inductance,1.31106e-08,4.07978e-09,9.11871e-09,3.46737e-09,1.31431e-08,3.47075e-09,9.11816e-09,1.31135e-08,2.98342e-09,1.31292e-08
