Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_5:Line_1_5),RLGC1[1 2] - (Line_1_5:Line_2_6),RLGC1[1 3] - (Line_1_5:Line_3_7),RLGC1[1 4] - (Line_1_5:Line_4_8),RLGC1[2 2] - (Line_2_6:Line_2_6),RLGC1[2 3] - (Line_2_6:Line_3_7),RLGC1[2 4] - (Line_2_6:Line_4_8),RLGC1[3 3] - (Line_3_7:Line_3_7),RLGC1[3 4] - (Line_3_7:Line_4_8),RLGC1[4 4] - (Line_4_8:Line_4_8)
2.001e+10,Resistance,95.5067,81.2624,94.4807,75.9228,95.4412,75.9451,94.3887,96.6362,70.0349,96.5181
2.001e+10,Inductance,6.71547e-09,1.98338e-09,4.53307e-09,1.637e-09,6.71799e-09,1.63686e-09,4.53407e-09,6.70762e-09,1.36032e-09,6.70851e-09
2.001e+10,Conductance,8.38214e-05,7.87772e-05,9.7617e-05,8.81485e-05,8.47714e-05,8.78237e-05,9.7919e-05,0.000116511,0.000102403,0.000117769
2.001e+10,Capacitance,3.18691e-13,-3.57775e-14,-2.03382e-13,-1.19492e-14,3.18562e-13,-1.19297e-14,-2.03324e-13,3.09308e-13,-5.8104e-15,3.0928e-13
2.011e+10,Resistance,96.6032,82.385,95.5607,76.9927,96.5402,77.017,95.4716,97.6976,71.0368,97.5906
2.011e+10,Inductance,6.72146e-09,1.98845e-09,4.53879e-09,1.64149e-09,6.72407e-09,1.64134e-09,4.53992e-09,6.71319e-09,1.3644e-09,6.7143e-09
2.011e+10,Conductance,8.23608e-05,7.42537e-05,9.27898e-05,8.26799e-05,8.30491e-05,8.22124e-05,9.35124e-05,0.00011256,9.92798e-05,0.000113097
2.011e+10,Capacitance,3.18638e-13,-3.58217e-14,-2.03422e-13,-1.19546e-14,3.18509e-13,-1.19358e-14,-2.03363e-13,3.09245e-13,-5.81789e-15,3.09211e-13
2.021e+10,Resistance,97.7087,83.4899,96.6483,78.0392,97.6494,78.0648,96.5641,98.7662,72.0146,98.6735
2.021e+10,Inductance,6.72672e-09,1.9928e-09,4.5438e-09,1.64537e-09,6.72941e-09,1.64521e-09,4.54507e-09,6.7181e-09,1.36797e-09,6.7194e-09
2.021e+10,Conductance,8.05453e-05,6.96085e-05,8.77829e-05,7.78821e-05,8.09741e-05,7.72725e-05,8.89267e-05,0.000108386,9.62591e-05,0.000108124
2.021e+10,Capacitance,3.18586e-13,-3.58591e-14,-2.03457e-13,-1.19585e-14,3.18457e-13,-1.19402e-14,-2.03398e-13,3.09185e-13,-5.82579e-15,3.09145e-13
2.031e+10,Resistance,98.817,84.5727,97.7375,79.06,98.7626,79.0866,97.6601,99.837,72.9675,99.7615
2.031e+10,Inductance,6.73129e-09,1.9965e-09,4.54814e-09,1.6487e-09,6.73406e-09,1.64852e-09,4.54953e-09,6.72236e-09,1.37106e-09,6.72385e-09
2.031e+10,Conductance,7.83864e-05,6.49707e-05,8.26798e-05,7.36757e-05,7.85573e-05,7.29282e-05,8.42445e-05,0.000104002,9.33269e-05,0.000102867
2.031e+10,Capacitance,3.18537e-13,-3.58903e-14,-2.03486e-13,-1.19618e-14,3.18408e-13,-1.19436e-14,-2.03427e-13,3.09127e-13,-5.83392e-15,3.09083e-13
2.041e+10,Resistance,99.9224,85.63,98.8229,80.0536,99.8739,80.0808,98.754,100.905,73.895,100.849
2.041e+10,Inductance,6.73519e-09,1.99961e-09,4.55184e-09,1.65153e-09,6.73804e-09,1.65133e-09,4.55334e-09,6.72601e-09,1.37373e-09,6.72767e-09
2.041e+10,Conductance,7.58996e-05,6.04427e-05,7.75611e-05,6.99824e-05,7.58138e-05,6.9104e-05,7.95456e-05,9.94198e-05,9.04747e-05,9.73448e-05
2.041e+10,Capacitance,3.18489e-13,-3.59162e-14,-2.03511e-13,-1.19649e-14,3.1836e-13,-1.19468e-14,-2.03452e-13,3.09073e-13,-5.84219e-15,3.09024e-13
2.051e+10,Resistance,101.02,86.6591,99.8995,81.0191,100.978,81.0464,99.8407,101.966,74.7966,101.933
2.051e+10,Inductance,6.73848e-09,2.0022e-09,4.55494e-09,1.65391e-09,6.7414e-09,1.6537e-09,4.55654e-09,6.72909e-09,1.37602e-09,6.7309e-09
2.051e+10,Conductance,7.31048e-05,5.61012e-05,7.2502e-05,6.67285e-05,7.27626e-05,6.57278e-05,7.49052e-05,9.46524e-05,8.7697e-05,9.15784e-05
2.051e+10,Capacitance,3.18443e-13,-3.59374e-14,-2.03531e-13,-1.19683e-14,3.18314e-13,-1.19501e-14,-2.03471e-13,3.09021e-13,-5.85051e-15,3.08968e-13
2.061e+10,Resistance,102.104,87.6581,100.963,81.9557,102.07,81.9826,100.915,103.015,75.6722,103.006
2.061e+10,Inductance,6.7412e-09,2.00431e-09,4.55748e-09,1.6559e-09,6.74417e-09,1.65567e-09,4.55917e-09,6.73163e-09,1.37795e-09,6.73357e-09
2.061e+10,Conductance,7.00258e-05,5.20003e-05,6.75715e-05,6.38467e-05,6.94268e-05,6.27335e-05,7.03916e-05,8.97152e-05,8.49901e-05,8.55923e-05
2.061e+10,Capacitance,3.184e-13,-3.59546e-14,-2.03546e-13,-1.19722e-14,3.1827e-13,-1.19538e-14,-2.03487e-13,3.08972e-13,-5.85882e-15,3.08916e-13
2.071e+10,Resistance,103.171,88.6257,102.008,82.8631,103.146,82.8893,101.974,104.05,76.5217,104.067
2.071e+10,Inductance,6.74337e-09,2.006e-09,4.55949e-09,1.65752e-09,6.74641e-09,1.65728e-09,4.56125e-09,6.73367e-09,1.37958e-09,6.73571e-09
2.071e+10,Conductance,6.66903e-05,4.81744e-05,6.28296e-05,6.1277e-05,6.58334e-05,6.00616e-05,6.60647e-05,8.46257e-05,8.23513e-05,7.94141e-05
2.071e+10,Capacitance,3.18359e-13,-3.59686e-14,-2.03558e-13,-1.19768e-14,3.18229e-13,-1.19581e-14,-2.03499e-13,3.08927e-13,-5.8671e-15,3.08868e-13
2.081e+10,Resistance,104.217,89.5612,103.032,83.7411,104.201,83.7662,103.011,105.065,77.3452,105.11
2.081e+10,Inductance,6.74505e-09,2.00733e-09,4.56102e-09,1.65883e-09,6.74814e-09,1.65857e-09,4.56285e-09,6.73524e-09,1.38092e-09,6.73735e-09
2.081e+10,Conductance,6.31291e-05,4.4642e-05,5.83274e-05,5.89667e-05,6.20127e-05,5.76597e-05,6.19748e-05,7.94041e-05,7.97784e-05,7.30751e-05
2.081e+10,Capacitance,3.18321e-13,-3.59801e-14,-2.03566e-13,-1.19822e-14,3.1819e-13,-1.19631e-14,-2.03507e-13,3.08884e-13,-5.87533e-15,3.08824e-13
2.091e+10,Resistance,105.239,90.4643,104.032,84.5899,105.233,84.6136,104.026,106.059,78.1428,106.132
2.091e+10,Inductance,6.74628e-09,2.00832e-09,4.56212e-09,1.65986e-09,6.74941e-09,1.65958e-09,4.56398e-09,6.73637e-09,1.382e-09,6.73854e-09
2.091e+10,Conductance,5.9376e-05,4.14086e-05,5.41054e-05,5.68702e-05,5.79981e-05,5.54822e-05,5.81619e-05,7.4073e-05,7.72695e-05,6.661e-05
2.091e+10,Capacitance,3.18285e-13,-3.59895e-14,-2.03571e-13,-1.19885e-14,3.18154e-13,-1.19689e-14,-2.03512e-13,3.08844e-13,-5.88352e-15,3.08783e-13
2.101e+10,Resistance,106.235,91.3349,105.005,85.4096,106.238,85.4317,105.013,107.029,78.9149,107.13
2.101e+10,Inductance,6.74711e-09,2.00904e-09,4.56281e-09,1.66063e-09,6.75026e-09,1.66034e-09,4.56471e-09,6.73712e-09,1.38286e-09,6.73931e-09
2.101e+10,Conductance,5.54669e-05,3.847e-05,5.01938e-05,5.49488e-05,5.38257e-05,5.34899e-05,5.46551e-05,6.86577e-05,7.48223e-05,6.00564e-05
2.101e+10,Capacitance,3.18253e-13,-3.59975e-14,-2.03574e-13,-1.19956e-14,3.18121e-13,-1.19754e-14,-2.03516e-13,3.08807e-13,-5.89166e-15,3.08746e-13
2.111e+10,Resistance,107.201,92.1733,105.949,86.2008,107.214,86.2211,105.971,107.973,79.6619,108.102
2.111e+10,Inductance,6.74756e-09,2.0095e-09,4.56315e-09,1.66118e-09,6.75074e-09,1.66089e-09,4.56506e-09,6.7375e-09,1.38352e-09,6.73969e-09
2.111e+10,Conductance,5.14393e-05,3.58146e-05,4.66123e-05,5.31692e-05,4.95332e-05,5.16493e-05,5.14727e-05,6.31853e-05,7.24346e-05,5.34543e-05
2.111e+10,Capacitance,3.18223e-13,-3.60044e-14,-2.03574e-13,-1.20035e-14,3.18091e-13,-1.19828e-14,-2.03517e-13,3.08772e-13,-5.89978e-15,3.08712e-13
2.121e+10,Resistance,108.138,92.9802,106.863,86.964,108.16,86.9824,106.899,108.888,80.3842,109.046
2.121e+10,Inductance,6.74769e-09,2.00975e-09,4.56317e-09,1.66154e-09,6.75088e-09,1.66124e-09,4.56508e-09,6.73757e-09,1.384e-09,6.73974e-09
2.121e+10,Conductance,4.73312e-05,3.34259e-05,4.3371e-05,5.15037e-05,4.51595e-05,4.9932e-05,4.8623e-05,5.76848e-05,7.01042e-05,4.68456e-05
2.121e+10,Capacitance,3.18195e-13,-3.60107e-14,-2.03574e-13,-1.20122e-14,3.18063e-13,-1.19909e-14,-2.03517e-13,3.08741e-13,-5.90788e-15,3.08683e-13
2.131e+10,Resistance,109.042,93.7564,107.744,87.6999,109.074,87.7165,107.794,109.774,81.0824,109.958
2.131e+10,Inductance,6.74753e-09,2.00982e-09,4.56292e-09,1.66174e-09,6.75073e-09,1.66143e-09,4.56482e-09,6.73735e-09,1.38432e-09,6.73947e-09
2.131e+10,Conductance,4.31805e-05,3.12841e-05,4.04708e-05,4.99288e-05,4.07435e-05,4.8314e-05,4.61045e-05,5.21861e-05,6.78285e-05,4.02728e-05
2.131e+10,Capacitance,3.18171e-13,-3.60166e-14,-2.03572e-13,-1.20216e-14,3.18038e-13,-1.19998e-14,-2.03516e-13,3.08713e-13,-5.91599e-15,3.08656e-13
2.141e+10,Resistance,109.914,94.5029,108.594,88.4095,109.955,88.4243,108.657,110.63,81.7574,110.84
2.141e+10,Inductance,6.74712e-09,2.00974e-09,4.56242e-09,1.66179e-09,6.75032e-09,1.66149e-09,4.56429e-09,6.73689e-09,1.38451e-09,6.73894e-09
2.141e+10,Conductance,3.90244e-05,2.93674e-05,3.79044e-05,4.84249e-05,3.6324e-05,4.67751e-05,4.39075e-05,4.67192e-05,6.56048e-05,3.37783e-05
2.141e+10,Capacitance,3.18149e-13,-3.60224e-14,-2.0357e-13,-1.20317e-14,3.18016e-13,-1.20093e-14,-2.03514e-13,3.08687e-13,-5.92413e-15,3.08633e-13
2.151e+10,Resistance,110.754,95.2208,109.411,89.0937,110.804,89.1067,109.486,111.455,82.4098,111.689
2.151e+10,Inductance,6.7465e-09,2.00953e-09,4.56172e-09,1.66172e-09,6.7497e-09,1.66142e-09,4.56356e-09,6.73621e-09,1.38458e-09,6.73817e-09
2.151e+10,Conductance,3.48984e-05,2.76532e-05,3.56579e-05,4.69755e-05,3.1938e-05,4.5298e-05,4.20152e-05,4.13139e-05,6.34304e-05,2.74034e-05
2.151e+10,Capacitance,3.1813e-13,-3.60283e-14,-2.03567e-13,-1.20425e-14,3.17996e-13,-1.20194e-14,-2.03513e-13,3.08664e-13,-5.93231e-15,3.08614e-13
2.161e+10,Resistance,111.561,95.9115,110.196,89.7535,111.619,89.7649,110.282,112.25,83.0406,112.505
2.161e+10,Inductance,6.7457e-09,2.00922e-09,4.56085e-09,1.66155e-09,6.74889e-09,1.66126e-09,4.56264e-09,6.73535e-09,1.38456e-09,6.7372e-09
2.161e+10,Conductance,3.08356e-05,2.61188e-05,3.37113e-05,4.5567e-05,2.76209e-05,4.38684e-05,4.04049e-05,3.59987e-05,6.13023e-05,2.11873e-05
2.161e+10,Capacitance,3.18113e-13,-3.60345e-14,-2.03565e-13,-1.20538e-14,3.17979e-13,-1.20302e-14,-2.03512e-13,3.08643e-13,-5.94057e-15,3.08597e-13
2.171e+10,Resistance,112.336,96.5763,110.949,90.3902,112.401,90.4002,111.045,113.014,83.6508,113.288
2.171e+10,Inductance,6.74475e-09,2.00883e-09,4.55984e-09,1.66131e-09,6.74793e-09,1.66102e-09,4.56158e-09,6.73434e-09,1.38445e-09,6.73606e-09
2.171e+10,Conductance,2.68666e-05,2.47422e-05,3.20406e-05,4.41876e-05,2.34054e-05,4.24739e-05,3.90491e-05,3.08008e-05,5.92174e-05,1.51664e-05
2.171e+10,Capacitance,3.18098e-13,-3.60411e-14,-2.03563e-13,-1.20657e-14,3.17964e-13,-1.20415e-14,-2.03511e-13,3.08624e-13,-5.94891e-15,3.08583e-13
2.181e+10,Resistance,113.08,97.2167,111.671,91.005,113.152,91.0138,111.775,113.747,84.2414,114.039
2.181e+10,Inductance,6.74369e-09,2.00837e-09,4.55872e-09,1.66099e-09,6.74685e-09,1.66071e-09,4.5604e-09,6.7332e-09,1.38428e-09,6.73479e-09
2.181e+10,Conductance,2.30187e-05,2.3502e-05,3.06182e-05,4.28274e-05,1.93208e-05,4.11039e-05,3.79174e-05,2.57447e-05,5.71726e-05,9.37394e-06
2.181e+10,Capacitance,3.18085e-13,-3.60481e-14,-2.03562e-13,-1.20781e-14,3.17951e-13,-1.20534e-14,-2.03511e-13,3.08608e-13,-5.95736e-15,3.08572e-13
2.191e+10,Resistance,113.793,97.8343,112.363,91.5992,113.871,91.6069,112.475,114.452,84.8134,114.758
2.191e+10,Inductance,6.74253e-09,2.00787e-09,4.55752e-09,1.66063e-09,6.74567e-09,1.66036e-09,4.55913e-09,6.73196e-09,1.38405e-09,6.7334e-09
2.191e+10,Conductance,1.93157e-05,2.23781e-05,2.94143e-05,4.14781e-05,1.53933e-05,3.97495e-05,3.69772e-05,2.08526e-05,5.51643e-05,3.83883e-06
2.191e+10,Capacitance,3.18074e-13,-3.60557e-14,-2.03561e-13,-1.2091e-14,3.17939e-13,-1.20657e-14,-2.03512e-13,3.08593e-13,-5.96595e-15,3.08563e-13
2.201e+10,Resistance,114.478,98.4305,113.027,92.1742,114.561,92.1811,113.145,115.128,85.3682,115.446
2.201e+10,Inductance,6.74131e-09,2.00734e-09,4.55625e-09,1.66024e-09,6.74443e-09,1.65998e-09,4.55779e-09,6.73064e-09,1.38378e-09,6.73194e-09
2.201e+10,Conductance,1.57779e-05,2.13515e-05,2.83979e-05,4.01324e-05,1.16454e-05,3.84025e-05,3.61946e-05,1.61437e-05,5.31892e-05,-1.41416e-06
2.201e+10,Capacitance,3.18064e-13,-3.60639e-14,-2.03562e-13,-1.21044e-14,3.17929e-13,-1.20785e-14,-2.03514e-13,3.0858e-13,-5.97468e-15,3.08556e-13
2.211e+10,Resistance,115.135,99.0071,113.664,92.7311,115.223,92.7376,113.786,115.777,85.9067,116.104
2.211e+10,Inductance,6.74005e-09,2.0068e-09,4.55495e-09,1.65982e-09,6.74314e-09,1.65957e-09,4.55642e-09,6.72928e-09,1.38348e-09,6.73041e-09
2.211e+10,Conductance,1.24219e-05,2.04046e-05,2.75375e-05,3.87837e-05,8.09546e-06,3.7056e-05,3.55357e-05,1.16341e-05,5.12434e-05,-6.36487e-06
2.211e+10,Capacitance,3.18056e-13,-3.60727e-14,-2.03564e-13,-1.21181e-14,3.17921e-13,-1.20917e-14,-2.03517e-13,3.08569e-13,-5.98359e-15,3.0855e-13
2.221e+10,Resistance,115.766,99.5656,114.276,93.2716,115.857,93.2778,114.401,116.401,86.4302,116.734
2.221e+10,Inductance,6.73876e-09,2.00625e-09,4.55362e-09,1.65939e-09,6.74183e-09,1.65915e-09,4.55502e-09,6.72788e-09,1.38316e-09,6.72885e-09
2.221e+10,Conductance,9.26057e-06,1.9521e-05,2.68019e-05,3.74263e-05,4.75839e-06,3.57037e-05,3.49674e-05,7.33652e-06,4.93233e-05,-1.09977e-05
2.221e+10,Capacitance,3.18049e-13,-3.60822e-14,-2.03567e-13,-1.21323e-14,3.17913e-13,-1.21053e-14,-2.03522e-13,3.08559e-13,-5.99268e-15,3.08546e-13
2.231e+10,Resistance,116.372,100.108,114.863,93.7969,116.467,93.8032,114.991,117,86.94,117.336
2.231e+10,Inductance,6.73747e-09,2.0057e-09,4.5523e-09,1.65895e-09,6.74052e-09,1.65873e-09,4.55363e-09,6.72646e-09,1.38283e-09,6.72728e-09
2.231e+10,Conductance,6.30338e-06,1.86856e-05,2.61605e-05,3.60548e-05,1.64519e-06,3.43398e-05,3.44573e-05,3.26061e-06,4.74247e-05,-1.53018e-05
2.231e+10,Capacitance,3.18043e-13,-3.60924e-14,-2.03571e-13,-1.21468e-14,3.17907e-13,-1.21193e-14,-2.03528e-13,3.08549e-13,-6.00198e-15,3.08542e-13
2.241e+10,Resistance,116.956,100.635,115.429,94.3084,117.053,94.315,115.557,117.576,87.4371,117.913
2.241e+10,Inductance,6.73619e-09,2.00517e-09,4.55098e-09,1.65853e-09,6.73922e-09,1.65831e-09,4.55224e-09,6.72505e-09,1.3825e-09,6.72571e-09
2.241e+10,Conductance,3.55644e-06,1.78845e-05,2.5584e-05,3.46645e-05,-1.23666e-06,3.29589e-05,3.3975e-05,-5.872e-07,4.55435e-05,-1.92705e-05
2.241e+10,Capacitance,3.18037e-13,-3.61032e-14,-2.03577e-13,-1.21617e-14,3.17901e-13,-1.21337e-14,-2.03535e-13,3.08541e-13,-6.0115e-15,3.0854e-13
2.251e+10,Resistance,117.519,101.148,115.975,94.8076,117.617,94.8147,116.103,118.13,87.9228,118.466
2.251e+10,Inductance,6.73493e-09,2.00467e-09,4.5497e-09,1.65811e-09,6.73794e-09,1.65791e-09,4.55088e-09,6.72365e-09,1.38217e-09,6.72416e-09
2.251e+10,Conductance,1.02276e-06,1.71048e-05,2.50446e-05,3.32506e-05,-3.88303e-06,3.15559e-05,3.34916e-05,-4.20349e-06,4.36754e-05,-2.29014e-05
2.251e+10,Capacitance,3.18032e-13,-3.61147e-14,-2.03584e-13,-1.21769e-14,3.17895e-13,-1.21484e-14,-2.03543e-13,3.08533e-13,-6.02125e-15,3.08538e-13
2.261e+10,Resistance,118.062,101.65,116.503,95.2956,118.162,95.3036,116.628,118.665,88.3982,118.997
2.261e+10,Inductance,6.73371e-09,2.0042e-09,4.54845e-09,1.65772e-09,6.7367e-09,1.65753e-09,4.54957e-09,6.72228e-09,1.38185e-09,6.72264e-09
2.261e+10,Conductance,-1.29743e-06,1.63346e-05,2.4516e-05,3.18087e-05,-6.29285e-06,3.01261e-05,3.29804e-05,-7.58769e-06,4.18159e-05,-2.6196e-05
2.261e+10,Capacitance,3.18027e-13,-3.61269e-14,-2.03592e-13,-1.21925e-14,3.1789e-13,-1.21635e-14,-2.03552e-13,3.08525e-13,-6.03125e-15,3.08536e-13
2.271e+10,Resistance,118.589,102.142,117.014,95.774,118.689,95.7831,117.137,119.183,88.8646,119.507
2.271e+10,Inductance,6.73254e-09,2.00376e-09,4.54725e-09,1.65736e-09,6.73552e-09,1.65717e-09,4.5483e-09,6.72094e-09,1.38155e-09,6.72117e-09
2.271e+10,Conductance,-3.40646e-06,1.55629e-05,2.39738e-05,3.03344e-05,-8.46785e-06,2.86647e-05,3.2417e-05,-1.07418e-05,3.99605e-05,-2.91592e-05
2.271e+10,Capacitance,3.18023e-13,-3.61398e-14,-2.03602e-13,-1.22083e-14,3.17885e-13,-1.21789e-14,-2.03563e-13,3.08517e-13,-6.0415e-15,3.08533e-13
2.281e+10,Resistance,119.1,102.625,117.51,96.2439,119.2,96.2543,117.629,119.683,89.323,119.999
2.281e+10,Inductance,6.73143e-09,2.00337e-09,4.5461e-09,1.65702e-09,6.7344e-09,1.65685e-09,4.5471e-09,6.71966e-09,1.38127e-09,6.71975e-09
2.281e+10,Conductance,-5.30887e-06,1.47793e-05,2.33954e-05,2.88233e-05,-1.04122e-05,2.71672e-05,3.1779e-05,-1.36703e-05,3.81044e-05,-3.17991e-05
2.281e+10,Capacitance,3.18018e-13,-3.61533e-14,-2.03612e-13,-1.22246e-14,3.17879e-13,-1.21946e-14,-2.03574e-13,3.08509e-13,-6.05202e-15,3.08531e-13
2.291e+10,Resistance,119.598,103.1,117.994,96.7068,119.697,96.7187,118.108,120.17,89.7746,120.474
2.291e+10,Inductance,6.73039e-09,2.00303e-09,4.54502e-09,1.65673e-09,6.73335e-09,1.65656e-09,4.54597e-09,6.71844e-09,1.38102e-09,6.71841e-09
2.291e+10,Conductance,-7.01117e-06,1.39745e-05,2.27599e-05,2.72711e-05,-1.21324e-05,2.5629e-05,3.1046e-05,-1.63796e-05,3.62426e-05,-3.41266e-05
2.291e+10,Capacitance,3.18013e-13,-3.61674e-14,-2.03624e-13,-1.22411e-14,3.17873e-13,-1.22107e-14,-2.03587e-13,3.08501e-13,-6.06282e-15,3.08527e-13
2.301e+10,Resistance,120.084,103.57,118.467,97.1638,120.182,97.1774,118.575,120.643,90.2206,120.935
2.301e+10,Inductance,6.72942e-09,2.00273e-09,4.54401e-09,1.65648e-09,6.73237e-09,1.65632e-09,4.54491e-09,6.71729e-09,1.38079e-09,6.71714e-09
2.301e+10,Conductance,-8.52155e-06,1.31393e-05,2.20483e-05,2.56735e-05,-1.36365e-05,2.40456e-05,3.01998e-05,-1.88783e-05,3.43703e-05,-3.61548e-05
2.301e+10,Capacitance,3.18007e-13,-3.61821e-14,-2.03637e-13,-1.22579e-14,3.17866e-13,-1.2227e-14,-2.036e-13,3.08493e-13,-6.0739e-15,3.08523e-13
2.311e+10,Resistance,120.561,104.035,118.93,97.6162,120.656,97.6318,119.033,121.105,90.662,121.382
2.311e+10,Inductance,6.72853e-09,2.0025e-09,4.54308e-09,1.65627e-09,6.73148e-09,1.65612e-09,4.54393e-09,6.71621e-09,1.3806e-09,6.71596e-09
2.311e+10,Conductance,-9.84959e-06,1.22654e-05,2.1243e-05,2.4026e-05,-1.49346e-05,2.24123e-05,2.9224e-05,-2.11762e-05,3.24821e-05,-3.78989e-05
2.311e+10,Capacitance,3.18001e-13,-3.61975e-14,-2.03651e-13,-1.22751e-14,3.17859e-13,-1.22437e-14,-2.03614e-13,3.08484e-13,-6.08526e-15,3.08518e-13
2.321e+10,Resistance,121.029,104.497,119.386,98.0653,121.123,98.0829,119.482,121.557,91.0999,121.819
2.321e+10,Inductance,6.72772e-09,2.00232e-09,4.54223e-09,1.65611e-09,6.73068e-09,1.65596e-09,4.54305e-09,6.71521e-09,1.38045e-09,6.71487e-09
2.321e+10,Conductance,-1.10061e-05,1.13447e-05,2.03281e-05,2.23242e-05,-1.60379e-05,2.07246e-05,2.81039e-05,-2.32847e-05,3.05731e-05,-3.93759e-05
2.321e+10,Capacitance,3.17994e-13,-3.62134e-14,-2.03666e-13,-1.22925e-14,3.17851e-13,-1.22607e-14,-2.03629e-13,3.08474e-13,-6.09691e-15,3.08511e-13
2.331e+10,Resistance,121.491,104.957,119.836,98.5123,121.582,98.5321,119.924,122.002,91.5354,122.246
2.331e+10,Inductance,6.72701e-09,2.0022e-09,4.54147e-09,1.65601e-09,6.72998e-09,1.65586e-09,4.54225e-09,6.71429e-09,1.38035e-09,6.71388e-09
2.331e+10,Conductance,-1.20028e-05,1.03694e-05,1.92891e-05,2.05635e-05,-1.69586e-05,1.89779e-05,2.68263e-05,-2.52166e-05,2.86377e-05,-4.06039e-05
2.331e+10,Capacitance,3.17986e-13,-3.62299e-14,-2.03681e-13,-1.23102e-14,3.17842e-13,-1.22779e-14,-2.03644e-13,3.08463e-13,-6.10885e-15,3.08504e-13
2.341e+10,Resistance,121.948,105.417,120.281,98.9585,122.037,98.9806,120.362,122.44,91.9697,122.666
2.341e+10,Inductance,6.7264e-09,2.00216e-09,4.5408e-09,1.65596e-09,6.72937e-09,1.65582e-09,4.54155e-09,6.71347e-09,1.38028e-09,6.71299e-09
2.341e+10,Conductance,-1.28524e-05,9.33218e-06,1.81128e-05,1.87391e-05,-1.77102e-05,1.71672e-05,2.53797e-05,-2.69853e-05,2.66706e-05,-4.16022e-05
2.341e+10,Capacitance,3.17978e-13,-3.62469e-14,-2.03697e-13,-1.23282e-14,3.17831e-13,-1.22954e-14,-2.0366e-13,3.08451e-13,-6.12108e-15,3.08494e-13
2.351e+10,Resistance,122.403,105.877,120.725,99.405,122.489,99.4295,120.798,122.874,92.4038,123.08
2.351e+10,Inductance,6.72588e-09,2.00218e-09,4.54022e-09,1.65597e-09,6.72887e-09,1.65583e-09,4.54095e-09,6.71274e-09,1.38027e-09,6.71221e-09
2.351e+10,Conductance,-1.3568e-05,8.22579e-06,1.67869e-05,1.68462e-05,-1.83065e-05,1.52879e-05,2.37535e-05,-2.86052e-05,2.46665e-05,-4.23909e-05
2.351e+10,Capacitance,3.17968e-13,-3.62645e-14,-2.03714e-13,-1.23465e-14,3.17819e-13,-1.23133e-14,-2.03676e-13,3.08438e-13,-6.13359e-15,3.08483e-13
2.361e+10,Resistance,122.857,106.34,121.167,99.8532,122.94,99.8802,121.232,123.305,92.8388,123.491
2.361e+10,Inductance,6.72547e-09,2.00227e-09,4.53974e-09,1.65604e-09,6.72848e-09,1.6559e-09,4.54045e-09,6.71212e-09,1.38031e-09,6.71154e-09
2.361e+10,Conductance,-1.41633e-05,7.04316e-06,1.53004e-05,1.48799e-05,-1.87624e-05,1.33347e-05,2.19382e-05,-3.00914e-05,2.26196e-05,-4.29909e-05
2.361e+10,Capacitance,3.17958e-13,-3.62826e-14,-2.03732e-13,-1.23651e-14,3.17806e-13,-1.23313e-14,-2.03693e-13,3.08424e-13,-6.14639e-15,3.0847e-13
2.371e+10,Resistance,123.312,106.807,121.611,100.304,123.392,100.334,121.667,123.735,93.2759,123.899
2.371e+10,Inductance,6.72516e-09,2.00243e-09,4.53936e-09,1.65618e-09,6.7282e-09,1.65603e-09,4.54006e-09,6.7116e-09,1.3804e-09,6.71099e-09
2.371e+10,Conductance,-1.46526e-05,5.7773e-06,1.36429e-05,1.28351e-05,-1.90929e-05,1.13027e-05,1.99255e-05,-3.14594e-05,2.05245e-05,-4.34232e-05
2.371e+10,Capacitance,3.17946e-13,-3.63012e-14,-2.0375e-13,-1.2384e-14,3.17792e-13,-1.23497e-14,-2.0371e-13,3.08409e-13,-6.15946e-15,3.08455e-13
2.381e+10,Resistance,123.769,107.279,122.057,100.759,123.846,100.792,122.105,124.166,93.7163,124.308
2.381e+10,Inductance,6.72497e-09,2.00267e-09,4.53908e-09,1.65638e-09,6.72803e-09,1.65623e-09,4.53978e-09,6.71118e-09,1.38054e-09,6.71055e-09
2.381e+10,Conductance,-1.50502e-05,4.42129e-06,1.18051e-05,1.07064e-05,-1.93136e-05,9.18655e-06,1.77076e-05,-3.27252e-05,1.83756e-05,-4.37094e-05
2.381e+10,Capacitance,3.17932e-13,-3.63203e-14,-2.03768e-13,-1.24031e-14,3.17776e-13,-1.23683e-14,-2.03726e-13,3.08392e-13,-6.17281e-15,3.08438e-13
2.391e+10,Resistance,124.231,107.757,122.508,101.22,124.305,101.255,122.547,124.598,94.1612,124.718
2.391e+10,Inductance,6.72488e-09,2.00299e-09,4.53891e-09,1.65665e-09,6.72798e-09,1.6565e-09,4.5396e-09,6.71088e-09,1.38075e-09,6.71025e-09
2.391e+10,Conductance,-1.5371e-05,2.96818e-06,9.77789e-06,8.4884e-06,-1.94402e-05,6.98075e-06,1.52774e-05,-3.39053e-05,1.61673e-05,-4.38713e-05
2.391e+10,Capacitance,3.17918e-13,-3.63399e-14,-2.03787e-13,-1.24225e-14,3.17758e-13,-1.23872e-14,-2.03743e-13,3.08374e-13,-6.18641e-15,3.08419e-13
2.401e+10,Resistance,124.7,108.243,122.965,101.688,124.77,101.726,122.996,125.035,94.6119,125.132
